1065 408 341
196 174 -1 0
195 174 -1 0
199 173 -1 0
198 173 -1 0
197 173 -1 0
196 173 -1 0
195 173 -1 0
194 173 -1 0
193 173 -1 0
192 173 -1 0
200 172 -1 0
199 172 -1 0
198 172 -1 0
197 172 -1 0
196 172 -1 0
195 172 -1 0
194 172 -1 0
193 172 -1 0
192 172 -1 0
191 172 -1 0
190 172 -1 0
189 172 -1 0
200 171 -1 0
199 171 -1 0
198 171 -1 0
197 171 -1 0
196 171 -1 0
195 171 -1 0
194 171 -1 0
193 171 -1 0
192 171 -1 0
191 171 -1 0
190 171 -1 0
189 171 -1 0
188 171 -1 0
200 170 -1 0
199 170 -1 0
198 170 -1 0
197 170 -1 0
196 170 -1 0
195 170 -1 0
194 170 -1 0
193 170 -1 0
192 170 -1 0
191 170 -1 0
190 170 -1 0
189 170 -1 0
188 170 -1 0
187 170 -1 0
201 169 -1 0
200 169 -1 0
199 169 -1 0
198 169 -1 0
197 169 -1 0
196 169 -1 0
195 169 -1 0
194 169 -1 0
193 169 -1 0
192 169 -1 0
191 169 -1 0
190 169 -1 0
189 169 -1 0
188 169 -1 0
187 169 -1 0
186 169 -1 0
200 168 -1 0
199 168 -1 0
198 168 -1 0
197 168 -1 0
196 168 -1 0
195 168 -1 0
194 168 -1 0
193 168 -1 0
192 168 -1 0
191 168 -1 0
190 168 -1 0
189 168 -1 0
188 168 -1 0
187 168 -1 0
186 168 -1 0
185 168 -1 0
200 167 -1 0
199 167 -1 0
198 167 -1 0
197 167 -1 0
196 167 -1 0
195 167 -1 0
194 167 -1 0
193 167 -1 0
192 167 -1 0
191 167 -1 0
190 167 -1 0
189 167 -1 0
188 167 -1 0
187 167 -1 0
186 167 -1 0
185 167 -1 0
184 167 -1 0
200 166 -1 0
199 166 -1 0
198 166 -1 0
197 166 -1 0
196 166 -1 0
195 166 -1 0
194 166 -1 0
193 166 -1 0
192 166 -1 0
191 166 -1 0
190 166 -1 0
189 166 -1 0
188 166 -1 0
187 166 -1 0
186 166 -1 0
185 166 -1 0
184 166 -1 0
199 165 -1 0
198 165 -1 0
197 165 -1 0
196 165 -1 0
195 165 -1 0
194 165 -1 0
193 165 -1 0
192 165 -1 0
191 165 -1 0
190 165 -1 0
189 165 -1 0
188 165 -1 0
187 165 -1 0
186 165 -1 0
185 165 -1 0
184 165 -1 0
183 165 -1 0
198 164 -1 0
197 164 -1 0
196 164 -1 0
195 164 -1 0
194 164 -1 0
193 164 -1 0
192 164 -1 0
191 164 -1 0
190 164 -1 0
189 164 -1 0
188 164 -1 0
187 164 -1 0
186 164 -1 0
185 164 -1 0
184 164 -1 0
183 164 -1 0
195 163 -1 0
194 163 -1 0
193 163 -1 0
192 163 -1 0
191 163 -1 0
190 163 -1 0
189 163 -1 0
188 163 -1 0
187 163 -1 0
186 163 -1 0
185 163 -1 0
184 163 -1 0
183 163 -1 0
194 162 -1 0
193 162 -1 0
192 162 -1 0
191 162 -1 0
190 162 -1 0
189 162 -1 0
188 162 -1 0
187 162 -1 0
186 162 -1 0
185 162 -1 0
184 162 -1 0
183 162 -1 0
182 162 -1 0
194 161 -1 0
193 161 -1 0
192 161 -1 0
191 161 -1 0
190 161 -1 0
189 161 -1 0
188 161 -1 0
187 161 -1 0
186 161 -1 0
185 161 -1 0
184 161 -1 0
183 161 -1 0
182 161 -1 0
193 160 -1 0
192 160 -1 0
191 160 -1 0
190 160 -1 0
189 160 -1 0
188 160 -1 0
187 160 -1 0
186 160 -1 0
185 160 -1 0
184 160 -1 0
183 160 -1 0
182 160 -1 0
181 160 -1 0
192 159 -1 0
191 159 -1 0
190 159 -1 0
189 159 -1 0
188 159 -1 0
187 159 -1 0
186 159 -1 0
185 159 -1 0
184 159 -1 0
183 159 -1 0
182 159 -1 0
181 159 -1 0
191 158 -1 0
190 158 -1 0
189 158 -1 0
188 158 -1 0
187 158 -1 0
186 158 -1 0
185 158 -1 0
184 158 -1 0
183 158 -1 0
182 158 -1 0
181 158 -1 0
191 157 -1 0
190 157 -1 0
189 157 -1 0
188 157 -1 0
187 157 -1 0
186 157 -1 0
185 157 -1 0
184 157 -1 0
183 157 -1 0
182 157 -1 0
181 157 -1 0
180 157 -1 0
191 156 -1 0
190 156 -1 0
189 156 -1 0
188 156 -1 0
187 156 -1 0
186 156 -1 0
185 156 -1 0
184 156 -1 0
183 156 -1 0
182 156 -1 0
181 156 -1 0
180 156 -1 0
190 155 -1 0
189 155 -1 0
188 155 -1 0
187 155 -1 0
186 155 -1 0
185 155 -1 0
184 155 -1 0
183 155 -1 0
182 155 -1 0
181 155 -1 0
180 155 -1 0
179 155 -1 0
189 154 -1 0
188 154 -1 0
187 154 -1 0
186 154 -1 0
185 154 -1 0
184 154 -1 0
183 154 -1 0
182 154 -1 0
181 154 -1 0
180 154 -1 0
179 154 -1 0
189 153 -1 0
188 153 -1 0
187 153 -1 0
186 153 -1 0
185 153 -1 0
184 153 -1 0
183 153 -1 0
182 153 -1 0
181 153 -1 0
180 153 -1 0
179 153 -1 0
188 152 -1 0
187 152 -1 0
186 152 -1 0
185 152 -1 0
184 152 -1 0
183 152 -1 0
182 152 -1 0
181 152 -1 0
180 152 -1 0
179 152 -1 0
178 152 -1 0
188 151 -1 0
187 151 -1 0
186 151 -1 0
185 151 -1 0
184 151 -1 0
183 151 -1 0
182 151 -1 0
181 151 -1 0
180 151 -1 0
179 151 -1 0
178 151 -1 0
187 150 -1 0
186 150 -1 0
185 150 -1 0
184 150 -1 0
183 150 -1 0
182 150 -1 0
181 150 -1 0
180 150 -1 0
179 150 -1 0
178 150 -1 0
188 149 -1 0
187 149 -1 0
186 149 -1 0
185 149 -1 0
184 149 -1 0
183 149 -1 0
182 149 -1 0
181 149 -1 0
180 149 -1 0
179 149 -1 0
178 149 -1 0
177 149 -1 0
187 148 -1 0
186 148 -1 0
185 148 -1 0
184 148 -1 0
183 148 -1 0
182 148 -1 0
181 148 -1 0
180 148 -1 0
179 148 -1 0
178 148 -1 0
187 147 -1 0
186 147 -1 0
185 147 -1 0
184 147 -1 0
183 147 -1 0
182 147 -1 0
181 147 -1 0
180 147 -1 0
179 147 -1 0
178 147 -1 0
177 147 -1 0
187 146 -1 0
186 146 -1 0
185 146 -1 0
184 146 -1 0
183 146 -1 0
182 146 -1 0
181 146 -1 0
180 146 -1 0
179 146 -1 0
178 146 -1 0
177 146 -1 0
186 145 -1 0
185 145 -1 0
184 145 -1 0
183 145 -1 0
182 145 -1 0
181 145 -1 0
180 145 -1 0
179 145 -1 0
178 145 -1 0
177 145 -1 0
186 144 -1 0
185 144 -1 0
184 144 -1 0
183 144 -1 0
182 144 -1 0
181 144 -1 0
180 144 -1 0
179 144 -1 0
178 144 -1 0
177 144 -1 0
176 144 -1 0
186 143 -1 0
185 143 -1 0
184 143 -1 0
183 143 -1 0
182 143 -1 0
181 143 -1 0
180 143 -1 0
179 143 -1 0
178 143 -1 0
177 143 -1 0
176 143 -1 0
186 142 -1 0
185 142 -1 0
184 142 -1 0
183 142 -1 0
182 142 -1 0
181 142 -1 0
180 142 -1 0
179 142 -1 0
178 142 -1 0
177 142 -1 0
176 142 -1 0
185 141 -1 0
184 141 -1 0
183 141 -1 0
182 141 -1 0
181 141 -1 0
180 141 -1 0
179 141 -1 0
178 141 -1 0
177 141 -1 0
176 141 -1 0
185 140 -1 0
184 140 -1 0
183 140 -1 0
182 140 -1 0
181 140 -1 0
180 140 -1 0
179 140 -1 0
178 140 -1 0
177 140 -1 0
176 140 -1 0
175 140 -1 0
185 139 -1 0
184 139 -1 0
183 139 -1 0
182 139 -1 0
181 139 -1 0
180 139 -1 0
179 139 -1 0
178 139 -1 0
177 139 -1 0
176 139 -1 0
175 139 -1 0
174 139 -1 0
184 138 -1 0
183 138 -1 0
182 138 -1 0
181 138 -1 0
180 138 -1 0
179 138 -1 0
178 138 -1 0
177 138 -1 0
176 138 -1 0
175 138 -1 0
174 138 -1 0
185 137 -1 0
184 137 -1 0
183 137 -1 0
182 137 -1 0
181 137 -1 0
180 137 -1 0
179 137 -1 0
178 137 -1 0
177 137 -1 0
176 137 -1 0
175 137 -1 0
174 137 -1 0
184 136 -1 0
183 136 -1 0
182 136 -1 0
181 136 -1 0
180 136 -1 0
179 136 -1 0
178 136 -1 0
177 136 -1 0
176 136 -1 0
175 136 -1 0
174 136 -1 0
173 136 -1 0
184 135 -1 0
183 135 -1 0
182 135 -1 0
181 135 -1 0
180 135 -1 0
179 135 -1 0
178 135 -1 0
177 135 -1 0
176 135 -1 0
175 135 -1 0
174 135 -1 0
173 135 -1 0
184 134 -1 0
183 134 -1 0
182 134 -1 0
181 134 -1 0
180 134 -1 0
179 134 -1 0
178 134 -1 0
177 134 -1 0
176 134 -1 0
175 134 -1 0
174 134 -1 0
173 134 -1 0
183 133 -1 0
182 133 -1 0
181 133 -1 0
180 133 -1 0
179 133 -1 0
178 133 -1 0
177 133 -1 0
176 133 -1 0
175 133 -1 0
174 133 -1 0
173 133 -1 0
182 132 -1 0
181 132 -1 0
180 132 -1 0
179 132 -1 0
178 132 -1 0
177 132 -1 0
176 132 -1 0
175 132 -1 0
174 132 -1 0
173 132 -1 0
172 132 -1 0
182 131 -1 0
181 131 -1 0
180 131 -1 0
179 131 -1 0
178 131 -1 0
177 131 -1 0
176 131 -1 0
175 131 -1 0
174 131 -1 0
173 131 -1 0
172 131 -1 0
182 130 -1 0
181 130 -1 0
180 130 -1 0
179 130 -1 0
178 130 -1 0
177 130 -1 0
176 130 -1 0
175 130 -1 0
174 130 -1 0
173 130 -1 0
172 130 -1 0
182 129 -1 0
181 129 -1 0
180 129 -1 0
179 129 -1 0
178 129 -1 0
177 129 -1 0
176 129 -1 0
175 129 -1 0
174 129 -1 0
173 129 -1 0
172 129 -1 0
181 128 -1 0
180 128 -1 0
179 128 -1 0
178 128 -1 0
177 128 -1 0
176 128 -1 0
175 128 -1 0
174 128 -1 0
173 128 -1 0
172 128 -1 0
171 128 -1 0
181 127 -1 0
180 127 -1 0
179 127 -1 0
178 127 -1 0
177 127 -1 0
176 127 -1 0
175 127 -1 0
174 127 -1 0
173 127 -1 0
172 127 -1 0
181 126 -1 0
180 126 -1 0
179 126 -1 0
178 126 -1 0
177 126 -1 0
176 126 -1 0
175 126 -1 0
174 126 -1 0
173 126 -1 0
172 126 -1 0
171 126 -1 0
180 125 -1 0
179 125 -1 0
178 125 -1 0
177 125 -1 0
176 125 -1 0
175 125 -1 0
174 125 -1 0
173 125 -1 0
172 125 -1 0
181 124 -1 0
180 124 -1 0
179 124 -1 0
178 124 -1 0
177 124 -1 0
176 124 -1 0
175 124 -1 0
174 124 -1 0
173 124 -1 0
172 124 -1 0
171 124 -1 0
180 123 -1 0
179 123 -1 0
178 123 -1 0
177 123 -1 0
176 123 -1 0
175 123 -1 0
174 123 -1 0
173 123 -1 0
172 123 -1 0
180 122 -1 0
179 122 -1 0
178 122 -1 0
177 122 -1 0
176 122 -1 0
175 122 -1 0
174 122 -1 0
173 122 -1 0
172 122 -1 0
180 121 -1 0
179 121 -1 0
178 121 -1 0
177 121 -1 0
176 121 -1 0
175 121 -1 0
174 121 -1 0
173 121 -1 0
172 121 -1 0
179 120 -1 0
178 120 -1 0
177 120 -1 0
176 120 -1 0
175 120 -1 0
174 120 -1 0
173 120 -1 0
176 119 -1 0
308 54 -1 1
311 53 -1 1
310 53 -1 1
309 53 -1 1
308 53 -1 1
307 53 -1 1
306 53 -1 1
305 53 -1 1
312 52 -1 1
311 52 -1 1
310 52 -1 1
309 52 -1 1
308 52 -1 1
307 52 -1 1
306 52 -1 1
305 52 -1 1
304 52 -1 1
312 51 -1 1
311 51 -1 1
310 51 -1 1
309 51 -1 1
308 51 -1 1
307 51 -1 1
306 51 -1 1
305 51 -1 1
304 51 -1 1
312 50 -1 1
311 50 -1 1
310 50 -1 1
309 50 -1 1
308 50 -1 1
307 50 -1 1
306 50 -1 1
305 50 -1 1
304 50 -1 1
313 49 -1 1
312 49 -1 1
311 49 -1 1
310 49 -1 1
309 49 -1 1
308 49 -1 1
307 49 -1 1
306 49 -1 1
305 49 -1 1
304 49 -1 1
303 49 -1 1
314 48 -1 1
313 48 -1 1
312 48 -1 1
311 48 -1 1
310 48 -1 1
309 48 -1 1
308 48 -1 1
307 48 -1 1
306 48 -1 1
305 48 -1 1
304 48 -1 1
315 47 -1 1
314 47 -1 1
313 47 -1 1
312 47 -1 1
311 47 -1 1
310 47 -1 1
309 47 -1 1
308 47 -1 1
307 47 -1 1
306 47 -1 1
305 47 -1 1
304 47 -1 1
303 47 -1 1
315 46 -1 1
314 46 -1 1
313 46 -1 1
312 46 -1 1
311 46 -1 1
310 46 -1 1
309 46 -1 1
308 46 -1 1
307 46 -1 1
306 46 -1 1
305 46 -1 1
304 46 -1 1
315 45 -1 1
314 45 -1 1
313 45 -1 1
312 45 -1 1
311 45 -1 1
310 45 -1 1
309 45 -1 1
308 45 -1 1
307 45 -1 1
306 45 -1 1
305 45 -1 1
304 45 -1 1
316 44 -1 1
315 44 -1 1
314 44 -1 1
313 44 -1 1
312 44 -1 1
311 44 -1 1
310 44 -1 1
309 44 -1 1
308 44 -1 1
307 44 -1 1
306 44 -1 1
305 44 -1 1
304 44 -1 1
315 43 -1 1
314 43 -1 1
313 43 -1 1
312 43 -1 1
311 43 -1 1
310 43 -1 1
309 43 -1 1
308 43 -1 1
307 43 -1 1
306 43 -1 1
305 43 -1 1
316 42 -1 1
315 42 -1 1
