1282 408 341
184 124 -1 1
183 124 -1 1
181 124 -1 1
180 124 -1 1
179 124 -1 1
178 124 -1 1
176 124 -1 1
175 124 -1 1
187 123 -1 1
186 123 -1 1
185 123 -1 1
184 123 -1 1
183 123 -1 1
182 123 -1 1
181 123 -1 1
180 123 -1 1
179 123 -1 1
178 123 -1 1
177 123 -1 1
176 123 -1 1
175 123 -1 1
174 123 -1 1
173 123 -1 1
172 123 -1 1
188 122 -1 1
187 122 -1 1
186 122 -1 1
185 122 -1 1
184 122 -1 1
183 122 -1 1
182 122 -1 1
181 122 -1 1
180 122 -1 1
179 122 -1 1
178 122 -1 1
177 122 -1 1
176 122 -1 1
175 122 -1 1
174 122 -1 1
173 122 -1 1
172 122 -1 1
171 122 -1 1
188 121 -1 1
187 121 -1 1
186 121 -1 1
185 121 -1 1
184 121 -1 1
183 121 -1 1
182 121 -1 1
181 121 -1 1
180 121 -1 1
179 121 -1 1
178 121 -1 1
177 121 -1 1
176 121 -1 1
175 121 -1 1
174 121 -1 1
173 121 -1 1
172 121 -1 1
171 121 -1 1
170 121 -1 1
169 121 -1 1
168 121 -1 1
188 120 -1 1
187 120 -1 1
186 120 -1 1
185 120 -1 1
184 120 -1 1
183 120 -1 1
182 120 -1 1
181 120 -1 1
180 120 -1 1
179 120 -1 1
178 120 -1 1
177 120 -1 1
176 120 -1 1
175 120 -1 1
174 120 -1 1
173 120 -1 1
172 120 -1 1
171 120 -1 1
170 120 -1 1
169 120 -1 1
168 120 -1 1
167 120 -1 1
189 119 -1 1
188 119 -1 1
187 119 -1 1
186 119 -1 1
185 119 -1 1
184 119 -1 1
183 119 -1 1
182 119 -1 1
181 119 -1 1
180 119 -1 1
179 119 -1 1
178 119 -1 1
177 119 -1 1
176 119 -1 1
175 119 -1 1
174 119 -1 1
173 119 -1 1
172 119 -1 1
171 119 -1 1
170 119 -1 1
169 119 -1 1
168 119 -1 1
167 119 -1 1
188 118 -1 1
187 118 -1 1
186 118 -1 1
185 118 -1 1
184 118 -1 1
183 118 -1 1
182 118 -1 1
181 118 -1 1
180 118 -1 1
179 118 -1 1
178 118 -1 1
177 118 -1 1
176 118 -1 1
175 118 -1 1
174 118 -1 1
173 118 -1 1
172 118 -1 1
171 118 -1 1
170 118 -1 1
169 118 -1 1
168 118 -1 1
167 118 -1 1
166 118 -1 1
188 117 -1 1
187 117 -1 1
186 117 -1 1
185 117 -1 1
184 117 -1 1
183 117 -1 1
182 117 -1 1
