890 408 341
182 198 -1 1
181 198 -1 1
185 197 -1 1
184 197 -1 1
183 197 -1 1
182 197 -1 1
181 197 -1 1
180 197 -1 1
179 197 -1 1
178 197 -1 1
186 196 -1 1
185 196 -1 1
184 196 -1 1
183 196 -1 1
182 196 -1 1
181 196 -1 1
180 196 -1 1
179 196 -1 1
178 196 -1 1
177 196 -1 1
186 195 -1 1
185 195 -1 1
184 195 -1 1
183 195 -1 1
182 195 -1 1
181 195 -1 1
180 195 -1 1
179 195 -1 1
178 195 -1 1
177 195 -1 1
188 194 -1 1
187 194 -1 1
186 194 -1 1
185 194 -1 1
184 194 -1 1
183 194 -1 1
182 194 -1 1
181 194 -1 1
180 194 -1 1
179 194 -1 1
178 194 -1 1
177 194 -1 1
189 193 -1 1
188 193 -1 1
187 193 -1 1
186 193 -1 1
185 193 -1 1
184 193 -1 1
183 193 -1 1
182 193 -1 1
181 193 -1 1
180 193 -1 1
179 193 -1 1
178 193 -1 1
177 193 -1 1
176 193 -1 1
189 192 -1 1
188 192 -1 1
187 192 -1 1
186 192 -1 1
185 192 -1 1
184 192 -1 1
183 192 -1 1
182 192 -1 1
181 192 -1 1
180 192 -1 1
179 192 -1 1
178 192 -1 1
177 192 -1 1
190 191 -1 1
189 191 -1 1
188 191 -1 1
187 191 -1 1
186 191 -1 1
185 191 -1 1
184 191 -1 1
183 191 -1 1
182 191 -1 1
181 191 -1 1
180 191 -1 1
179 191 -1 1
178 191 -1 1
177 191 -1 1
193 190 -1 1
192 190 -1 1
191 190 -1 1
190 190 -1 1
189 190 -1 1
188 190 -1 1
187 190 -1 1
186 190 -1 1
185 190 -1 1
184 190 -1 1
183 190 -1 1
182 190 -1 1
181 190 -1 1
180 190 -1 1
179 190 -1 1
178 190 -1 1
177 190 -1 1
194 189 -1 1
193 189 -1 1
192 189 -1 1
191 189 -1 1
190 189 -1 1
189 189 -1 1
188 189 -1 1
187 189 -1 1
186 189 -1 1
185 189 -1 1
184 189 -1 1
183 189 -1 1
182 189 -1 1
181 189 -1 1
180 189 -1 1
179 189 -1 1
178 189 -1 1
195 188 -1 1
194 188 -1 1
193 188 -1 1
192 188 -1 1
191 188 -1 1
190 188 -1 1
189 188 -1 1
188 188 -1 1
187 188 -1 1
186 188 -1 1
185 188 -1 1
184 188 -1 1
183 188 -1 1
182 188 -1 1
181 188 -1 1
180 188 -1 1
179 188 -1 1
195 187 -1 1
194 187 -1 1
193 187 -1 1
192 187 -1 1
191 187 -1 1
190 187 -1 1
189 187 -1 1
188 187 -1 1
187 187 -1 1
186 187 -1 1
185 187 -1 1
184 187 -1 1
183 187 -1 1
182 187 -1 1
181 187 -1 1
180 187 -1 1
179 187 -1 1
195 186 -1 1
194 186 -1 1
193 186 -1 1
192 186 -1 1
191 186 -1 1
190 186 -1 1
189 186 -1 1
188 186 -1 1
187 186 -1 1
186 186 -1 1
185 186 -1 1
184 186 -1 1
183 186 -1 1
182 186 -1 1
181 186 -1 1
180 186 -1 1
196 185 -1 1
195 185 -1 1
194 185 -1 1
193 185 -1 1
192 185 -1 1
191 185 -1 1
190 185 -1 1
189 185 -1 1
188 185 -1 1
187 185 -1 1
186 185 -1 1
185 185 -1 1
184 185 -1 1
183 185 -1 1
182 185 -1 1
196 184 -1 1
195 184 -1 1
194 184 -1 1
193 184 -1 1
192 184 -1 1
191 184 -1 1
190 184 -1 1
189 184 -1 1
188 184 -1 1
187 184 -1 1
186 184 -1 1
185 184 -1 1
184 184 -1 1
183 184 -1 1
182 184 -1 1
197 183 -1 1
196 183 -1 1
195 183 -1 1
194 183 -1 1
193 183 -1 1
192 183 -1 1
191 183 -1 1
190 183 -1 1
189 183 -1 1
188 183 -1 1
187 183 -1 1
186 183 -1 1
185 183 -1 1
184 183 -1 1
183 183 -1 1
199 182 -1 1
198 182 -1 1
197 182 -1 1
196 182 -1 1
195 182 -1 1
194 182 -1 1
193 182 -1 1
192 182 -1 1
191 182 -1 1
190 182 -1 1
189 182 -1 1
188 182 -1 1
187 182 -1 1
186 182 -1 1
185 182 -1 1
184 182 -1 1
200 181 -1 1
199 181 -1 1
198 181 -1 1
197 181 -1 1
196 181 -1 1
195 181 -1 1
194 181 -1 1
193 181 -1 1
192 181 -1 1
191 181 -1 1
190 181 -1 1
189 181 -1 1
188 181 -1 1
187 181 -1 1
200 180 -1 1
199 180 -1 1
198 180 -1 1
197 180 -1 1
196 180 -1 1
195 180 -1 1
194 180 -1 1
193 180 -1 1
192 180 -1 1
191 180 -1 1
190 180 -1 1
189 180 -1 1
188 180 -1 1
187 180 -1 1
200 179 -1 1
199 179 -1 1
198 179 -1 1
197 179 -1 1
196 179 -1 1
195 179 -1 1
194 179 -1 1
193 179 -1 1
192 179 -1 1
191 179 -1 1
190 179 -1 1
189 179 -1 1
188 179 -1 1
201 178 -1 1
200 178 -1 1
199 178 -1 1
198 178 -1 1
197 178 -1 1
196 178 -1 1
195 178 -1 1
194 178 -1 1
193 178 -1 1
192 178 -1 1
191 178 -1 1
190 178 -1 1
189 178 -1 1
188 178 -1 1
200 177 -1 1
199 177 -1 1
198 177 -1 1
197 177 -1 1
196 177 -1 1
195 177 -1 1
194 177 -1 1
193 177 -1 1
192 177 -1 1
191 177 -1 1
190 177 -1 1
189 177 -1 1
200 176 -1 1
199 176 -1 1
198 176 -1 1
197 176 -1 1
196 176 -1 1
195 176 -1 1
194 176 -1 1
193 176 -1 1
192 176 -1 1
191 176 -1 1
190 176 -1 1
200 175 -1 1
199 175 -1 1
198 175 -1 1
197 175 -1 1
196 175 -1 1
195 175 -1 1
194 175 -1 1
193 175 -1 1
192 175 -1 1
191 175 -1 1
199 174 -1 1
198 174 -1 1
197 174 -1 1
196 174 -1 1
195 174 -1 1
194 174 -1 1
193 174 -1 1
192 174 -1 1
196 173 -1 1
195 173 -1 1
78 171 -1 0
81 170 -1 0
80 170 -1 0
79 170 -1 0
78 170 -1 0
77 170 -1 0
76 170 -1 0
75 170 -1 0
82 169 -1 0
81 169 -1 0
80 169 -1 0
79 169 -1 0
78 169 -1 0
77 169 -1 0
76 169 -1 0
75 169 -1 0
74 169 -1 0
82 168 -1 0
81 168 -1 0
80 168 -1 0
79 168 -1 0
78 168 -1 0
77 168 -1 0
76 168 -1 0
75 168 -1 0
74 168 -1 0
82 167 -1 0
81 167 -1 0
80 167 -1 0
79 167 -1 0
78 167 -1 0
77 167 -1 0
76 167 -1 0
75 167 -1 0
74 167 -1 0
83 166 -1 0
82 166 -1 0
81 166 -1 0
80 166 -1 0
79 166 -1 0
78 166 -1 0
77 166 -1 0
76 166 -1 0
75 166 -1 0
74 166 -1 0
73 166 -1 0
83 165 -1 0
82 165 -1 0
81 165 -1 0
80 165 -1 0
79 165 -1 0
78 165 -1 0
