1221 408 341
248 252 -1 0
251 251 -1 0
250 251 -1 0
249 251 -1 0
248 251 -1 0
247 251 -1 0
246 251 -1 0
245 251 -1 0
252 250 -1 0
251 250 -1 0
250 250 -1 0
249 250 -1 0
248 250 -1 0
247 250 -1 0
246 250 -1 0
245 250 -1 0
244 250 -1 0
252 249 -1 0
251 249 -1 0
250 249 -1 0
249 249 -1 0
248 249 -1 0
247 249 -1 0
246 249 -1 0
245 249 -1 0
244 249 -1 0
252 248 -1 0
251 248 -1 0
250 248 -1 0
249 248 -1 0
248 248 -1 0
247 248 -1 0
246 248 -1 0
245 248 -1 0
244 248 -1 0
253 247 -1 0
252 247 -1 0
251 247 -1 0
250 247 -1 0
249 247 -1 0
248 247 -1 0
247 247 -1 0
246 247 -1 0
245 247 -1 0
244 247 -1 0
243 247 -1 0
253 246 -1 0
252 246 -1 0
251 246 -1 0
250 246 -1 0
249 246 -1 0
248 246 -1 0
247 246 -1 0
246 246 -1 0
245 246 -1 0
244 246 -1 0
243 246 -1 0
253 245 -1 0
252 245 -1 0
251 245 -1 0
250 245 -1 0
249 245 -1 0
248 245 -1 0
247 245 -1 0
246 245 -1 0
245 245 -1 0
244 245 -1 0
243 245 -1 0
253 244 -1 0
252 244 -1 0
251 244 -1 0
250 244 -1 0
249 244 -1 0
248 244 -1 0
247 244 -1 0
246 244 -1 0
245 244 -1 0
244 244 -1 0
243 244 -1 0
254 243 -1 0
253 243 -1 0
252 243 -1 0
251 243 -1 0
250 243 -1 0
249 243 -1 0
248 243 -1 0
247 243 -1 0
246 243 -1 0
245 243 -1 0
244 243 -1 0
253 242 -1 0
252 242 -1 0
251 242 -1 0
250 242 -1 0
249 242 -1 0
248 242 -1 0
247 242 -1 0
246 242 -1 0
245 242 -1 0
244 242 -1 0
253 241 -1 0
252 241 -1 0
251 241 -1 0
250 241 -1 0
249 241 -1 0
248 241 -1 0
247 241 -1 0
246 241 -1 0
245 241 -1 0
244 241 -1 0
254 240 -1 0
253 240 -1 0
252 240 -1 0
251 240 -1 0
250 240 -1 0
249 240 -1 0
248 240 -1 0
247 240 -1 0
246 240 -1 0
245 240 -1 0
244 240 -1 0
254 239 -1 0
253 239 -1 0
252 239 -1 0
251 239 -1 0
250 239 -1 0
249 239 -1 0
248 239 -1 0
247 239 -1 0
246 239 -1 0
245 239 -1 0
244 239 -1 0
136 239 -1 1
135 239 -1 1
254 238 -1 0
253 238 -1 0
252 238 -1 0
251 238 -1 0
250 238 -1 0
249 238 -1 0
248 238 -1 0
247 238 -1 0
246 238 -1 0
245 238 -1 0
244 238 -1 0
139 238 -1 1
138 238 -1 1
137 238 -1 1
136 238 -1 1
135 238 -1 1
134 238 -1 1
133 238 -1 1
132 238 -1 1
254 237 -1 0
253 237 -1 0
252 237 -1 0
251 237 -1 0
250 237 -1 0
249 237 -1 0
248 237 -1 0
247 237 -1 0
246 237 -1 0
245 237 -1 0
140 237 -1 1
139 237 -1 1
138 237 -1 1
137 237 -1 1
136 237 -1 1
135 237 -1 1
134 237 -1 1
133 237 -1 1
132 237 -1 1
131 237 -1 1
254 236 -1 0
253 236 -1 0
252 236 -1 0
251 236 -1 0
250 236 -1 0
249 236 -1 0
248 236 -1 0
247 236 -1 0
246 236 -1 0
245 236 -1 0
143 236 -1 1
142 236 -1 1
141 236 -1 1
140 236 -1 1
139 236 -1 1
138 236 -1 1
137 236 -1 1
136 236 -1 1
135 236 -1 1
134 236 -1 1
133 236 -1 1
132 236 -1 1
131 236 -1 1
254 235 -1 0
253 235 -1 0
252 235 -1 0
251 235 -1 0
250 235 -1 0
249 235 -1 0
248 235 -1 0
247 235 -1 0
246 235 -1 0
245 235 -1 0
145 235 -1 1
144 235 -1 1
143 235 -1 1
142 235 -1 1
141 235 -1 1
140 235 -1 1
139 235 -1 1
138 235 -1 1
137 235 -1 1
136 235 -1 1
135 235 -1 1
134 235 -1 1
133 235 -1 1
132 235 -1 1
131 235 -1 1
255 234 -1 0
254 234 -1 0
253 234 -1 0
252 234 -1 0
251 234 -1 0
250 234 -1 0
249 234 -1 0
248 234 -1 0
247 234 -1 0
246 234 -1 0
245 234 -1 0
146 234 -1 1
145 234 -1 1
144 234 -1 1
143 234 -1 1
142 234 -1 1
141 234 -1 1
140 234 -1 1
139 234 -1 1
138 234 -1 1
137 234 -1 1
136 234 -1 1
135 234 -1 1
134 234 -1 1
133 234 -1 1
132 234 -1 1
131 234 -1 1
130 234 -1 1
255 233 -1 0
254 233 -1 0
253 233 -1 0
252 233 -1 0
251 233 -1 0
250 233 -1 0
249 233 -1 0
248 233 -1 0
247 233 -1 0
246 233 -1 0
245 233 -1 0
148 233 -1 1
147 233 -1 1
146 233 -1 1
145 233 -1 1
144 233 -1 1
143 233 -1 1
142 233 -1 1
141 233 -1 1
140 233 -1 1
139 233 -1 1
138 233 -1 1
137 233 -1 1
136 233 -1 1
135 233 -1 1
134 233 -1 1
133 233 -1 1
132 233 -1 1
131 233 -1 1
255 232 -1 0
254 232 -1 0
253 232 -1 0
252 232 -1 0
251 232 -1 0
250 232 -1 0
249 232 -1 0
248 232 -1 0
247 232 -1 0
246 232 -1 0
245 232 -1 0
149 232 -1 1
148 232 -1 1
147 232 -1 1
146 232 -1 1
145 232 -1 1
144 232 -1 1
143 232 -1 1
142 232 -1 1
141 232 -1 1
140 232 -1 1
139 232 -1 1
138 232 -1 1
137 232 -1 1
136 232 -1 1
135 232 -1 1
134 232 -1 1
133 232 -1 1
132 232 -1 1
131 232 -1 1
