1120 408 341
192 131 -1 0
191 131 -1 0
190 131 -1 0
188 131 -1 0
187 131 -1 0
186 131 -1 0
185 131 -1 0
183 131 -1 0
181 131 -1 0
195 130 -1 0
194 130 -1 0
193 130 -1 0
192 130 -1 0
191 130 -1 0
190 130 -1 0
189 130 -1 0
188 130 -1 0
187 130 -1 0
186 130 -1 0
185 130 -1 0
184 130 -1 0
183 130 -1 0
182 130 -1 0
181 130 -1 0
180 130 -1 0
179 130 -1 0
178 130 -1 0
196 129 -1 0
195 129 -1 0
194 129 -1 0
193 129 -1 0
192 129 -1 0
191 129 -1 0
190 129 -1 0
189 129 -1 0
188 129 -1 0
187 129 -1 0
186 129 -1 0
185 129 -1 0
184 129 -1 0
183 129 -1 0
182 129 -1 0
181 129 -1 0
180 129 -1 0
179 129 -1 0
178 129 -1 0
177 129 -1 0
196 128 -1 0
195 128 -1 0
194 128 -1 0
193 128 -1 0
192 128 -1 0
191 128 -1 0
190 128 -1 0
189 128 -1 0
188 128 -1 0
187 128 -1 0
186 128 -1 0
185 128 -1 0
184 128 -1 0
183 128 -1 0
182 128 -1 0
181 128 -1 0
180 128 -1 0
179 128 -1 0
178 128 -1 0
177 128 -1 0
176 128 -1 0
175 128 -1 0
196 127 -1 0
195 127 -1 0
194 127 -1 0
193 127 -1 0
192 127 -1 0
191 127 -1 0
190 127 -1 0
189 127 -1 0
188 127 -1 0
187 127 -1 0
186 127 -1 0
185 127 -1 0
184 127 -1 0
183 127 -1 0
182 127 -1 0
181 127 -1 0
180 127 -1 0
179 127 -1 0
178 127 -1 0
177 127 -1 0
176 127 -1 0
175 127 -1 0
174 127 -1 0
197 126 -1 0
196 126 -1 0
195 126 -1 0
194 126 -1 0
193 126 -1 0
192 126 -1 0
191 126 -1 0
190 126 -1 0
189 126 -1 0
188 126 -1 0
187 126 -1 0
186 126 -1 0
185 126 -1 0
184 126 -1 0
183 126 -1 0
182 126 -1 0
181 126 -1 0
180 126 -1 0
179 126 -1 0
178 126 -1 0
177 126 -1 0
176 126 -1 0
175 126 -1 0
174 126 -1 0
173 126 -1 0
197 125 -1 0
196 125 -1 0
195 125 -1 0
194 125 -1 0
193 125 -1 0
192 125 -1 0
191 125 -1 0
190 125 -1 0
189 125 -1 0
188 125 -1 0
187 125 -1 0
186 125 -1 0
185 125 -1 0
184 125 -1 0
183 125 -1 0
182 125 -1 0
181 125 -1 0
180 125 -1 0
179 125 -1 0
178 125 -1 0
177 125 -1 0
176 125 -1 0
175 125 -1 0
174 125 -1 0
173 125 -1 0
172 125 -1 0
171 125 -1 0
170 125 -1 0
196 124 -1 0
195 124 -1 0
194 124 -1 0
193 124 -1 0
192 124 -1 0
191 124 -1 0
190 124 -1 0
189 124 -1 0
188 124 -1 0
187 124 -1 0
186 124 -1 0
185 124 -1 0
184 124 -1 0
183 124 -1 0
182 124 -1 0
181 124 -1 0
180 124 -1 0
179 124 -1 0
178 124 -1 0
177 124 -1 0
176 124 -1 0
175 124 -1 0
174 124 -1 0
173 124 -1 0
172 124 -1 0
171 124 -1 0
170 124 -1 0
169 124 -1 0
168 124 -1 0
196 123 -1 0
195 123 -1 0
194 123 -1 0
193 123 -1 0
192 123 -1 0
191 123 -1 0
190 123 -1 0
189 123 -1 0
188 123 -1 0
187 123 -1 0
186 123 -1 0
185 123 -1 0
184 123 -1 0
183 123 -1 0
182 123 -1 0
181 123 -1 0
180 123 -1 0
179 123 -1 0
178 123 -1 0
177 123 -1 0
176 123 -1 0
175 123 -1 0
174 123 -1 0
173 123 -1 0
172 123 -1 0
171 123 -1 0
170 123 -1 0
169 123 -1 0
168 123 -1 0
167 123 -1 0
196 122 -1 0
195 122 -1 0
194 122 -1 0
193 122 -1 0
192 122 -1 0
191 122 -1 0
190 122 -1 0
189 122 -1 0
188 122 -1 0
187 122 -1 0
186 122 -1 0
185 122 -1 0
184 122 -1 0
183 122 -1 0
182 122 -1 0
181 122 -1 0
180 122 -1 0
179 122 -1 0
178 122 -1 0
177 122 -1 0
176 122 -1 0
175 122 -1 0
174 122 -1 0
173 122 -1 0
172 122 -1 0
171 122 -1 0
170 122 -1 0
169 122 -1 0
168 122 -1 0
167 122 -1 0
195 121 -1 0
194 121 -1 0
193 121 -1 0
192 121 -1 0
191 121 -1 0
190 121 -1 0
189 121 -1 0
188 121 -1 0
187 121 -1 0
186 121 -1 0
185 121 -1 0
184 121 -1 0
183 121 -1 0
182 121 -1 0
181 121 -1 0
180 121 -1 0
179 121 -1 0
178 121 -1 0
177 121 -1 0
176 121 -1 0
175 121 -1 0
174 121 -1 0
173 121 -1 0
172 121 -1 0
171 121 -1 0
170 121 -1 0
169 121 -1 0
168 121 -1 0
167 121 -1 0
166 121 -1 0
192 120 -1 0
184 120 -1 0
183 120 -1 0
182 120 -1 0
181 120 -1 0
180 120 -1 0
179 120 -1 0
178 120 -1 0
177 120 -1 0
176 120 -1 0
175 120 -1 0
174 120 -1 0
173 120 -1 0
172 120 -1 0
171 120 -1 0
170 120 -1 0
169 120 -1 0
168 120 -1 0
167 120 -1 0
166 120 -1 0
165 120 -1 0
164 120 -1 0
163 120 -1 0
181 119 -1 0
180 119 -1 0
179 119 -1 0
178 119 -1 0
177 119 -1 0
176 119 -1 0
175 119 -1 0
174 119 -1 0
173 119 -1 0
172 119 -1 0
171 119 -1 0
170 119 -1 0
169 119 -1 0
168 119 -1 0
167 119 -1 0
166 119 -1 0
165 119 -1 0
164 119 -1 0
163 119 -1 0
162 119 -1 0
180 118 -1 0
179 118 -1 0
178 118 -1 0
177 118 -1 0
176 118 -1 0
175 118 -1 0
174 118 -1 0
173 118 -1 0
172 118 -1 0
171 118 -1 0
170 118 -1 0
169 118 -1 0
168 118 -1 0
167 118 -1 0
166 118 -1 0
165 118 -1 0
164 118 -1 0
163 118 -1 0
162 118 -1 0
178 117 -1 0
177 117 -1 0
176 117 -1 0
175 117 -1 0
174 117 -1 0
173 117 -1 0
172 117 -1 0
171 117 -1 0
170 117 -1 0
169 117 -1 0
168 117 -1 0
167 117 -1 0
166 117 -1 0
165 117 -1 0
164 117 -1 0
163 117 -1 0
162 117 -1 0
175 116 -1 0
174 116 -1 0
173 116 -1 0
172 116 -1 0
171 116 -1 0
170 116 -1 0
169 116 -1 0
168 116 -1 0
167 116 -1 0
166 116 -1 0
165 116 -1 0
164 116 -1 0
163 116 -1 0
162 116 -1 0
161 116 -1 0
160 116 -1 0
159 116 -1 0
175 115 -1 0
174 115 -1 0
173 115 -1 0
172 115 -1 0
171 115 -1 0
170 115 -1 0
169 115 -1 0
168 115 -1 0
167 115 -1 0
166 115 -1 0
165 115 -1 0
164 115 -1 0
163 115 -1 0
162 115 -1 0
161 115 -1 0
160 115 -1 0
159 115 -1 0
158 115 -1 0
174 114 -1 0
173 114 -1 0
172 114 -1 0
171 114 -1 0
170 114 -1 0
169 114 -1 0
168 114 -1 0
167 114 -1 0
166 114 -1 0
165 114 -1 0
164 114 -1 0
163 114 -1 0
162 114 -1 0
161 114 -1 0
160 114 -1 0
159 114 -1 0
158 114 -1 0
157 114 -1 0
171 113 -1 0
170 113 -1 0
169 113 -1 0
168 113 -1 0
167 113 -1 0
166 113 -1 0
165 113 -1 0
164 113 -1 0
163 113 -1 0
162 113 -1 0
161 113 -1 0
160 113 -1 0
159 113 -1 0
158 113 -1 0
157 113 -1 0
156 113 -1 0
169 112 -1 0
168 112 -1 0
167 112 -1 0
166 112 -1 0
165 112 -1 0
164 112 -1 0
163 112 -1 0
162 112 -1 0
161 112 -1 0
160 112 -1 0
159 112 -1 0
158 112 -1 0
157 112 -1 0
156 112 -1 0
155 112 -1 0
166 111 -1 0
165 111 -1 0
164 111 -1 0
163 111 -1 0
162 111 -1 0
161 111 -1 0
160 111 -1 0
159 111 -1 0
158 111 -1 0
157 111 -1 0
156 111 -1 0
155 111 -1 0
154 111 -1 0
166 110 -1 0
165 110 -1 0
164 110 -1 0
163 110 -1 0
162 110 -1 0
161 110 -1 0
160 110 -1 0
159 110 -1 0
158 110 -1 0
157 110 -1 0
156 110 -1 0
155 110 -1 0
154 110 -1 0
166 109 -1 0
165 109 -1 0
164 109 -1 0
163 109 -1 0
162 109 -1 0
161 109 -1 0
160 109 -1 0
159 109 -1 0
158 109 -1 0
157 109 -1 0
156 109 -1 0
155 109 -1 0
154 109 -1 0
165 108 -1 0
164 108 -1 0
163 108 -1 0
162 108 -1 0
161 108 -1 0
160 108 -1 0
159 108 -1 0
158 108 -1 0
157 108 -1 0
156 108 -1 0
155 108 -1 0
154 108 -1 0
153 108 -1 0
164 107 -1 0
163 107 -1 0
162 107 -1 0
161 107 -1 0
160 107 -1 0
159 107 -1 0
158 107 -1 0
157 107 -1 0
156 107 -1 0
155 107 -1 0
154 107 -1 0
153 107 -1 0
152 107 -1 0
151 107 -1 0
150 107 -1 0
163 106 -1 0
162 106 -1 0
161 106 -1 0
160 106 -1 0
159 106 -1 0
158 106 -1 0
157 106 -1 0
156 106 -1 0
155 106 -1 0
154 106 -1 0
153 106 -1 0
152 106 -1 0
151 106 -1 0
150 106 -1 0
149 106 -1 0
162 105 -1 0
161 105 -1 0
160 105 -1 0
159 105 -1 0
158 105 -1 0
157 105 -1 0
156 105 -1 0
155 105 -1 0
154 105 -1 0
153 105 -1 0
152 105 -1 0
151 105 -1 0
150 105 -1 0
149 105 -1 0
161 104 -1 0
160 104 -1 0
159 104 -1 0
158 104 -1 0
157 104 -1 0
156 104 -1 0
155 104 -1 0
154 104 -1 0
153 104 -1 0
152 104 -1 0
151 104 -1 0
150 104 -1 0
149 104 -1 0
148 104 -1 0
158 103 -1 0
157 103 -1 0
156 103 -1 0
155 103 -1 0
154 103 -1 0
153 103 -1 0
152 103 -1 0
151 103 -1 0
150 103 -1 0
149 103 -1 0
148 103 -1 0
158 102 -1 0
157 102 -1 0
156 102 -1 0
155 102 -1 0
154 102 -1 0
153 102 -1 0
152 102 -1 0
151 102 -1 0
150 102 -1 0
149 102 -1 0
148 102 -1 0
157 101 -1 0
156 101 -1 0
155 101 -1 0
154 101 -1 0
153 101 -1 0
152 101 -1 0
151 101 -1 0
150 101 -1 0
149 101 -1 0
148 101 -1 0
147 101 -1 0
157 100 -1 0
156 100 -1 0
155 100 -1 0
154 100 -1 0
153 100 -1 0
152 100 -1 0
151 100 -1 0
150 100 -1 0
149 100 -1 0
148 100 -1 0
147 100 -1 0
146 100 -1 0
145 100 -1 0
157 99 -1 0
156 99 -1 0
155 99 -1 0
154 99 -1 0
153 99 -1 0
152 99 -1 0
151 99 -1 0
150 99 -1 0
149 99 -1 0
148 99 -1 0
147 99 -1 0
146 99 -1 0
145 99 -1 0
144 99 -1 0
156 98 -1 0
155 98 -1 0
154 98 -1 0
153 98 -1 0
152 98 -1 0
151 98 -1 0
150 98 -1 0
149 98 -1 0
148 98 -1 0
147 98 -1 0
146 98 -1 0
145 98 -1 0
144 98 -1 0
143 98 -1 0
155 97 -1 0
154 97 -1 0
153 97 -1 0
152 97 -1 0
151 97 -1 0
150 97 -1 0
149 97 -1 0
148 97 -1 0
147 97 -1 0
146 97 -1 0
145 97 -1 0
144 97 -1 0
143 97 -1 0
155 96 -1 0
154 96 -1 0
153 96 -1 0
152 96 -1 0
151 96 -1 0
150 96 -1 0
149 96 -1 0
148 96 -1 0
147 96 -1 0
146 96 -1 0
145 96 -1 0
144 96 -1 0
143 96 -1 0
155 95 -1 0
154 95 -1 0
153 95 -1 0
152 95 -1 0
151 95 -1 0
150 95 -1 0
149 95 -1 0
148 95 -1 0
147 95 -1 0
146 95 -1 0
145 95 -1 0
144 95 -1 0
143 95 -1 0
142 95 -1 0
154 94 -1 0
153 94 -1 0
152 94 -1 0
151 94 -1 0
150 94 -1 0
149 94 -1 0
148 94 -1 0
147 94 -1 0
146 94 -1 0
145 94 -1 0
144 94 -1 0
143 94 -1 0
154 93 -1 0
153 93 -1 0
152 93 -1 0
151 93 -1 0
150 93 -1 0
149 93 -1 0
148 93 -1 0
147 93 -1 0
146 93 -1 0
145 93 -1 0
144 93 -1 0
143 93 -1 0
142 93 -1 0
153 92 -1 0
152 92 -1 0
151 92 -1 0
150 92 -1 0
149 92 -1 0
148 92 -1 0
147 92 -1 0
146 92 -1 0
145 92 -1 0
144 92 -1 0
143 92 -1 0
142 92 -1 0
151 91 -1 0
150 91 -1 0
149 91 -1 0
148 91 -1 0
147 91 -1 0
146 91 -1 0
145 91 -1 0
144 91 -1 0
143 91 -1 0
151 90 -1 0
150 90 -1 0
149 90 -1 0
148 90 -1 0
147 90 -1 0
146 90 -1 0
145 90 -1 0
144 90 -1 0
143 90 -1 0
151 89 -1 0
150 89 -1 0
149 89 -1 0
148 89 -1 0
147 89 -1 0
146 89 -1 0
145 89 -1 0
144 89 -1 0
143 89 -1 0
150 88 -1 0
149 88 -1 0
148 88 -1 0
147 88 -1 0
146 88 -1 0
145 88 -1 0
144 88 -1 0
147 87 -1 0
318 70 -1 1
317 70 -1 1
321 69 -1 1
320 69 -1 1
319 69 -1 1
318 69 -1 1
317 69 -1 1
316 69 -1 1
315 69 -1 1
314 69 -1 1
322 68 -1 1
321 68 -1 1
320 68 -1 1
319 68 -1 1
318 68 -1 1
317 68 -1 1
316 68 -1 1
315 68 -1 1
314 68 -1 1
313 68 -1 1
322 67 -1 1
321 67 -1 1
320 67 -1 1
319 67 -1 1
318 67 -1 1
317 67 -1 1
316 67 -1 1
315 67 -1 1
314 67 -1 1
313 67 -1 1
324 66 -1 1
323 66 -1 1
322 66 -1 1
321 66 -1 1
320 66 -1 1
319 66 -1 1
318 66 -1 1
317 66 -1 1
316 66 -1 1
315 66 -1 1
314 66 -1 1
313 66 -1 1
325 65 -1 1
324 65 -1 1
323 65 -1 1
322 65 -1 1
321 65 -1 1
320 65 -1 1
319 65 -1 1
318 65 -1 1
317 65 -1 1
316 65 -1 1
315 65 -1 1
314 65 -1 1
313 65 -1 1
312 65 -1 1
325 64 -1 1
324 64 -1 1
323 64 -1 1
322 64 -1 1
321 64 -1 1
320 64 -1 1
319 64 -1 1
318 64 -1 1
317 64 -1 1
316 64 -1 1
315 64 -1 1
314 64 -1 1
313 64 -1 1
327 63 -1 1
326 63 -1 1
325 63 -1 1
324 63 -1 1
323 63 -1 1
322 63 -1 1
321 63 -1 1
320 63 -1 1
319 63 -1 1
318 63 -1 1
317 63 -1 1
316 63 -1 1
315 63 -1 1
314 63 -1 1
313 63 -1 1
328 62 -1 1
327 62 -1 1
326 62 -1 1
325 62 -1 1
324 62 -1 1
323 62 -1 1
322 62 -1 1
321 62 -1 1
320 62 -1 1
319 62 -1 1
318 62 -1 1
317 62 -1 1
316 62 -1 1
315 62 -1 1
314 62 -1 1
313 62 -1 1
328 61 -1 1
327 61 -1 1
326 61 -1 1
325 61 -1 1
324 61 -1 1
323 61 -1 1
322 61 -1 1
321 61 -1 1
320 61 -1 1
319 61 -1 1
318 61 -1 1
317 61 -1 1
316 61 -1 1
315 61 -1 1
314 61 -1 1
328 60 -1 1
327 60 -1 1
326 60 -1 1
325 60 -1 1
324 60 -1 1
323 60 -1 1
322 60 -1 1
321 60 -1 1
320 60 -1 1
319 60 -1 1
318 60 -1 1
317 60 -1 1
316 60 -1 1
315 60 -1 1
329 59 -1 1
328 59 -1 1
327 59 -1 1
326 59 -1 1
325 59 -1 1
324 59 -1 1
323 59 -1 1
322 59 -1 1
321 59 -1 1
320 59 -1 1
319 59 -1 1
318 59 -1 1
317 59 -1 1
331 58 -1 1
330 58 -1 1
329 58 -1 1
328 58 -1 1
327 58 -1 1
326 58 -1 1
325 58 -1 1
324 58 -1 1
323 58 -1 1
322 58 -1 1
321 58 -1 1
320 58 -1 1
319 58 -1 1
318 58 -1 1
332 57 -1 1
331 57 -1 1
330 57 -1 1
329 57 -1 1
328 57 -1 1
327 57 -1 1
326 57 -1 1
325 57 -1 1
324 57 -1 1
323 57 -1 1
322 57 -1 1
321 57 -1 1
320 57 -1 1
319 57 -1 1
332 56 -1 1
331 56 -1 1
330 56 -1 1
329 56 -1 1
328 56 -1 1
327 56 -1 1
326 56 -1 1
325 56 -1 1
324 56 -1 1
323 56 -1 1
322 56 -1 1
321 56 -1 1
320 56 -1 1
332 55 -1 1
331 55 -1 1
330 55 -1 1
329 55 -1 1
328 55 -1 1
327 55 -1 1
326 55 -1 1
325 55 -1 1
324 55 -1 1
323 55 -1 1
322 55 -1 1
321 55 -1 1
320 55 -1 1
334 54 -1 1
333 54 -1 1
332 54 -1 1
331 54 -1 1
330 54 -1 1
329 54 -1 1
328 54 -1 1
327 54 -1 1
326 54 -1 1
325 54 -1 1
324 54 -1 1
323 54 -1 1
322 54 -1 1
321 54 -1 1
320 54 -1 1
335 53 -1 1
334 53 -1 1
333 53 -1 1
332 53 -1 1
331 53 -1 1
330 53 -1 1
329 53 -1 1
328 53 -1 1
327 53 -1 1
326 53 -1 1
325 53 -1 1
324 53 -1 1
323 53 -1 1
322 53 -1 1
321 53 -1 1
336 52 -1 1
335 52 -1 1
334 52 -1 1
333 52 -1 1
332 52 -1 1
331 52 -1 1
330 52 -1 1
329 52 -1 1
328 52 -1 1
327 52 -1 1
326 52 -1 1
325 52 -1 1
324 52 -1 1
323 52 -1 1
336 51 -1 1
335 51 -1 1
334 51 -1 1
333 51 -1 1
332 51 -1 1
331 51 -1 1
330 51 -1 1
329 51 -1 1
328 51 -1 1
327 51 -1 1
326 51 -1 1
325 51 -1 1
324 51 -1 1
337 50 -1 1
336 50 -1 1
335 50 -1 1
334 50 -1 1
333 50 -1 1
332 50 -1 1
331 50 -1 1
330 50 -1 1
329 50 -1 1
328 50 -1 1
327 50 -1 1
326 50 -1 1
325 50 -1 1
324 50 -1 1
338 49 -1 1
337 49 -1 1
336 49 -1 1
335 49 -1 1
334 49 -1 1
333 49 -1 1
332 49 -1 1
331 49 -1 1
330 49 -1 1
329 49 -1 1
328 49 -1 1
327 49 -1 1
326 49 -1 1
325 49 -1 1
324 49 -1 1
340 48 -1 1
339 48 -1 1
338 48 -1 1
337 48 -1 1
336 48 -1 1
335 48 -1 1
334 48 -1 1
333 48 -1 1
332 48 -1 1
331 48 -1 1
330 48 -1 1
329 48 -1 1
328 48 -1 1
327 48 -1 1
326 48 -1 1
325 48 -1 1
341 47 -1 1
340 47 -1 1
339 47 -1 1
338 47 -1 1
337 47 -1 1
336 47 -1 1
335 47 -1 1
334 47 -1 1
333 47 -1 1
332 47 -1 1
331 47 -1 1
330 47 -1 1
329 47 -1 1
328 47 -1 1
327 47 -1 1
341 46 -1 1
340 46 -1 1
339 46 -1 1
338 46 -1 1
337 46 -1 1
336 46 -1 1
335 46 -1 1
334 46 -1 1
333 46 -1 1
332 46 -1 1
331 46 -1 1
330 46 -1 1
329 46 -1 1
328 46 -1 1
341 45 -1 1
340 45 -1 1
339 45 -1 1
338 45 -1 1
337 45 -1 1
336 45 -1 1
335 45 -1 1
334 45 -1 1
333 45 -1 1
332 45 -1 1
331 45 -1 1
330 45 -1 1
329 45 -1 1
342 44 -1 1
341 44 -1 1
340 44 -1 1
339 44 -1 1
338 44 -1 1
337 44 -1 1
336 44 -1 1
335 44 -1 1
334 44 -1 1
333 44 -1 1
332 44 -1 1
331 44 -1 1
330 44 -1 1
329 44 -1 1
341 43 -1 1
340 43 -1 1
339 43 -1 1
338 43 -1 1
337 43 -1 1
336 43 -1 1
335 43 -1 1
334 43 -1 1
333 43 -1 1
332 43 -1 1
331 43 -1 1
330 43 -1 1
341 42 -1 1
340 42 -1 1
