1315 408 341
152 199 -1 0
151 199 -1 0
150 199 -1 0
148 199 -1 0
147 199 -1 0
155 198 -1 0
154 198 -1 0
153 198 -1 0
152 198 -1 0
151 198 -1 0
150 198 -1 0
149 198 -1 0
148 198 -1 0
147 198 -1 0
146 198 -1 0
145 198 -1 0
144 198 -1 0
156 197 -1 0
155 197 -1 0
154 197 -1 0
153 197 -1 0
152 197 -1 0
151 197 -1 0
150 197 -1 0
149 197 -1 0
148 197 -1 0
147 197 -1 0
146 197 -1 0
145 197 -1 0
144 197 -1 0
143 197 -1 0
142 197 -1 0
157 196 -1 0
156 196 -1 0
155 196 -1 0
154 196 -1 0
153 196 -1 0
152 196 -1 0
151 196 -1 0
150 196 -1 0
149 196 -1 0
148 196 -1 0
147 196 -1 0
146 196 -1 0
145 196 -1 0
144 196 -1 0
143 196 -1 0
142 196 -1 0
141 196 -1 0
157 195 -1 0
156 195 -1 0
155 195 -1 0
154 195 -1 0
153 195 -1 0
152 195 -1 0
151 195 -1 0
150 195 -1 0
149 195 -1 0
148 195 -1 0
147 195 -1 0
146 195 -1 0
145 195 -1 0
144 195 -1 0
143 195 -1 0
142 195 -1 0
141 195 -1 0
140 195 -1 0
139 195 -1 0
157 194 -1 0
156 194 -1 0
155 194 -1 0
154 194 -1 0
153 194 -1 0
152 194 -1 0
151 194 -1 0
150 194 -1 0
149 194 -1 0
148 194 -1 0
147 194 -1 0
146 194 -1 0
145 194 -1 0
144 194 -1 0
143 194 -1 0
142 194 -1 0
141 194 -1 0
140 194 -1 0
139 194 -1 0
138 194 -1 0
158 193 -1 0
157 193 -1 0
156 193 -1 0
155 193 -1 0
154 193 -1 0
153 193 -1 0
152 193 -1 0
151 193 -1 0
150 193 -1 0
149 193 -1 0
148 193 -1 0
147 193 -1 0
146 193 -1 0
145 193 -1 0
144 193 -1 0
143 193 -1 0
142 193 -1 0
141 193 -1 0
140 193 -1 0
139 193 -1 0
138 193 -1 0
157 192 -1 0
156 192 -1 0
155 192 -1 0
154 192 -1 0
153 192 -1 0
152 192 -1 0
151 192 -1 0
150 192 -1 0
149 192 -1 0
148 192 -1 0
147 192 -1 0
146 192 -1 0
145 192 -1 0
144 192 -1 0
143 192 -1 0
142 192 -1 0
141 192 -1 0
140 192 -1 0
139 192 -1 0
138 192 -1 0
157 191 -1 0
156 191 -1 0
155 191 -1 0
154 191 -1 0
153 191 -1 0
152 191 -1 0
151 191 -1 0
150 191 -1 0
149 191 -1 0
148 191 -1 0
147 191 -1 0
146 191 -1 0
145 191 -1 0
144 191 -1 0
143 191 -1 0
142 191 -1 0
141 191 -1 0
140 191 -1 0
139 191 -1 0
138 191 -1 0
137 191 -1 0
157 190 -1 0
156 190 -1 0
155 190 -1 0
154 190 -1 0
153 190 -1 0
152 190 -1 0
151 190 -1 0
150 190 -1 0
149 190 -1 0
148 190 -1 0
147 190 -1 0
146 190 -1 0
145 190 -1 0
144 190 -1 0
143 190 -1 0
142 190 -1 0
141 190 -1 0
140 190 -1 0
139 190 -1 0
138 190 -1 0
137 190 -1 0
136 190 -1 0
135 190 -1 0
156 189 -1 0
155 189 -1 0
154 189 -1 0
153 189 -1 0
152 189 -1 0
151 189 -1 0
150 189 -1 0
149 189 -1 0
148 189 -1 0
147 189 -1 0
146 189 -1 0
145 189 -1 0
144 189 -1 0
143 189 -1 0
142 189 -1 0
141 189 -1 0
140 189 -1 0
139 189 -1 0
138 189 -1 0
137 189 -1 0
136 189 -1 0
135 189 -1 0
134 189 -1 0
153 188 -1 0
152 188 -1 0
146 188 -1 0
145 188 -1 0
144 188 -1 0
143 188 -1 0
142 188 -1 0
141 188 -1 0
140 188 -1 0
139 188 -1 0
138 188 -1 0
137 188 -1 0
136 188 -1 0
135 188 -1 0
134 188 -1 0
146 187 -1 0
145 187 -1 0
144 187 -1 0
143 187 -1 0
142 187 -1 0
141 187 -1 0
140 187 -1 0
139 187 -1 0
138 187 -1 0
137 187 -1 0
136 187 -1 0
135 187 -1 0
134 187 -1 0
146 186 -1 0
145 186 -1 0
144 186 -1 0
143 186 -1 0
142 186 -1 0
141 186 -1 0
140 186 -1 0
139 186 -1 0
138 186 -1 0
137 186 -1 0
136 186 -1 0
135 186 -1 0
134 186 -1 0
133 186 -1 0
145 185 -1 0
144 185 -1 0
143 185 -1 0
142 185 -1 0
141 185 -1 0
140 185 -1 0
139 185 -1 0
138 185 -1 0
137 185 -1 0
136 185 -1 0
135 185 -1 0
134 185 -1 0
133 185 -1 0
132 185 -1 0
142 184 -1 0
141 184 -1 0
140 184 -1 0
139 184 -1 0
138 184 -1 0
137 184 -1 0
136 184 -1 0
135 184 -1 0
134 184 -1 0
133 184 -1 0
132 184 -1 0
142 183 -1 0
141 183 -1 0
140 183 -1 0
139 183 -1 0
138 183 -1 0
137 183 -1 0
136 183 -1 0
135 183 -1 0
134 183 -1 0
133 183 -1 0
132 183 -1 0
141 182 -1 0
140 182 -1 0
139 182 -1 0
138 182 -1 0
137 182 -1 0
136 182 -1 0
135 182 -1 0
134 182 -1 0
133 182 -1 0
132 182 -1 0
131 182 -1 0
141 181 -1 0
140 181 -1 0
139 181 -1 0
138 181 -1 0
137 181 -1 0
136 181 -1 0
135 181 -1 0
134 181 -1 0
133 181 -1 0
132 181 -1 0
131 181 -1 0
130 181 -1 0
141 180 -1 0
140 180 -1 0
139 180 -1 0
138 180 -1 0
137 180 -1 0
136 180 -1 0
135 180 -1 0
134 180 -1 0
133 180 -1 0
132 180 -1 0
131 180 -1 0
130 180 -1 0
129 180 -1 0
140 179 -1 0
139 179 -1 0
138 179 -1 0
137 179 -1 0
136 179 -1 0
135 179 -1 0
134 179 -1 0
133 179 -1 0
132 179 -1 0
131 179 -1 0
130 179 -1 0
129 179 -1 0
140 178 -1 0
139 178 -1 0
138 178 -1 0
137 178 -1 0
136 178 -1 0
135 178 -1 0
134 178 -1 0
133 178 -1 0
132 178 -1 0
131 178 -1 0
130 178 -1 0
129 178 -1 0
139 177 -1 0
138 177 -1 0
137 177 -1 0
136 177 -1 0
135 177 -1 0
134 177 -1 0
133 177 -1 0
132 177 -1 0
131 177 -1 0
130 177 -1 0
129 177 -1 0
128 177 -1 0
137 176 -1 0
136 176 -1 0
135 176 -1 0
134 176 -1 0
133 176 -1 0
132 176 -1 0
131 176 -1 0
130 176 -1 0
129 176 -1 0
137 175 -1 0
136 175 -1 0
135 175 -1 0
134 175 -1 0
133 175 -1 0
132 175 -1 0
131 175 -1 0
130 175 -1 0
129 175 -1 0
