1007 408 341
150 275 -1 0
148 275 -1 0
153 274 -1 0
152 274 -1 0
151 274 -1 0
150 274 -1 0
149 274 -1 0
148 274 -1 0
147 274 -1 0
146 274 -1 0
145 274 -1 0
154 273 -1 0
153 273 -1 0
152 273 -1 0
151 273 -1 0
150 273 -1 0
149 273 -1 0
148 273 -1 0
147 273 -1 0
146 273 -1 0
145 273 -1 0
144 273 -1 0
154 272 -1 0
153 272 -1 0
152 272 -1 0
151 272 -1 0
150 272 -1 0
149 272 -1 0
148 272 -1 0
147 272 -1 0
146 272 -1 0
145 272 -1 0
144 272 -1 0
154 271 -1 0
153 271 -1 0
152 271 -1 0
151 271 -1 0
150 271 -1 0
149 271 -1 0
148 271 -1 0
147 271 -1 0
146 271 -1 0
145 271 -1 0
144 271 -1 0
143 271 -1 0
155 270 -1 0
154 270 -1 0
153 270 -1 0
152 270 -1 0
151 270 -1 0
150 270 -1 0
149 270 -1 0
148 270 -1 0
147 270 -1 0
146 270 -1 0
145 270 -1 0
144 270 -1 0
143 270 -1 0
142 270 -1 0
154 269 -1 0
153 269 -1 0
152 269 -1 0
151 269 -1 0
150 269 -1 0
149 269 -1 0
148 269 -1 0
147 269 -1 0
146 269 -1 0
145 269 -1 0
144 269 -1 0
143 269 -1 0
142 269 -1 0
154 268 -1 0
153 268 -1 0
152 268 -1 0
151 268 -1 0
150 268 -1 0
149 268 -1 0
148 268 -1 0
147 268 -1 0
146 268 -1 0
145 268 -1 0
144 268 -1 0
143 268 -1 0
142 268 -1 0
154 267 -1 0
153 267 -1 0
152 267 -1 0
151 267 -1 0
150 267 -1 0
149 267 -1 0
148 267 -1 0
147 267 -1 0
146 267 -1 0
145 267 -1 0
144 267 -1 0
143 267 -1 0
142 267 -1 0
141 267 -1 0
140 267 -1 0
153 266 -1 0
152 266 -1 0
151 266 -1 0
150 266 -1 0
149 266 -1 0
148 266 -1 0
147 266 -1 0
146 266 -1 0
145 266 -1 0
144 266 -1 0
143 266 -1 0
142 266 -1 0
141 266 -1 0
140 266 -1 0
139 266 -1 0
151 265 -1 0
150 265 -1 0
149 265 -1 0
148 265 -1 0
147 265 -1 0
146 265 -1 0
145 265 -1 0
144 265 -1 0
143 265 -1 0
142 265 -1 0
141 265 -1 0
140 265 -1 0
139 265 -1 0
151 264 -1 0
150 264 -1 0
149 264 -1 0
148 264 -1 0
147 264 -1 0
146 264 -1 0
145 264 -1 0
144 264 -1 0
143 264 -1 0
142 264 -1 0
141 264 -1 0
140 264 -1 0
139 264 -1 0
150 263 -1 0
149 263 -1 0
148 263 -1 0
147 263 -1 0
146 263 -1 0
145 263 -1 0
144 263 -1 0
143 263 -1 0
142 263 -1 0
141 263 -1 0
140 263 -1 0
139 263 -1 0
138 263 -1 0
150 262 -1 0
149 262 -1 0
148 262 -1 0
147 262 -1 0
146 262 -1 0
145 262 -1 0
144 262 -1 0
143 262 -1 0
142 262 -1 0
141 262 -1 0
140 262 -1 0
139 262 -1 0
138 262 -1 0
149 261 -1 0
148 261 -1 0
