1152 408 341
277 177 -1 1
280 176 -1 1
279 176 -1 1
278 176 -1 1
277 176 -1 1
276 176 -1 1
275 176 -1 1
274 176 -1 1
281 175 -1 1
280 175 -1 1
279 175 -1 1
278 175 -1 1
277 175 -1 1
276 175 -1 1
275 175 -1 1
274 175 -1 1
273 175 -1 1
281 174 -1 1
280 174 -1 1
279 174 -1 1
278 174 -1 1
277 174 -1 1
276 174 -1 1
275 174 -1 1
274 174 -1 1
273 174 -1 1
281 173 -1 1
280 173 -1 1
279 173 -1 1
278 173 -1 1
277 173 -1 1
276 173 -1 1
275 173 -1 1
274 173 -1 1
273 173 -1 1
272 173 -1 1
282 172 -1 1
281 172 -1 1
280 172 -1 1
279 172 -1 1
278 172 -1 1
277 172 -1 1
276 172 -1 1
275 172 -1 1
274 172 -1 1
273 172 -1 1
272 172 -1 1
282 171 -1 1
281 171 -1 1
280 171 -1 1
279 171 -1 1
278 171 -1 1
277 171 -1 1
276 171 -1 1
275 171 -1 1
274 171 -1 1
273 171 -1 1
272 171 -1 1
281 170 -1 1
280 170 -1 1
279 170 -1 1
278 170 -1 1
277 170 -1 1
276 170 -1 1
275 170 -1 1
274 170 -1 1
273 170 -1 1
272 170 -1 1
271 170 -1 1
281 169 -1 1
280 169 -1 1
279 169 -1 1
278 169 -1 1
277 169 -1 1
276 169 -1 1
275 169 -1 1
274 169 -1 1
273 169 -1 1
272 169 -1 1
271 169 -1 1
281 168 -1 1
280 168 -1 1
279 168 -1 1
278 168 -1 1
277 168 -1 1
276 168 -1 1
275 168 -1 1
274 168 -1 1
273 168 -1 1
272 168 -1 1
271 168 -1 1
270 168 -1 1
280 167 -1 1
279 167 -1 1
278 167 -1 1
277 167 -1 1
276 167 -1 1
275 167 -1 1
274 167 -1 1
273 167 -1 1
272 167 -1 1
271 167 -1 1
270 167 -1 1
269 167 -1 1
280 166 -1 1
279 166 -1 1
278 166 -1 1
277 166 -1 1
276 166 -1 1
275 166 -1 1
274 166 -1 1
273 166 -1 1
272 166 -1 1
271 166 -1 1
270 166 -1 1
269 166 -1 1
268 166 -1 1
280 165 -1 1
279 165 -1 1
278 165 -1 1
277 165 -1 1
276 165 -1 1
275 165 -1 1
274 165 -1 1
273 165 -1 1
272 165 -1 1
271 165 -1 1
270 165 -1 1
269 165 -1 1
268 165 -1 1
267 165 -1 1
279 164 -1 1
278 164 -1 1
277 164 -1 1
276 164 -1 1
275 164 -1 1
274 164 -1 1
273 164 -1 1
272 164 -1 1
271 164 -1 1
270 164 -1 1
269 164 -1 1
268 164 -1 1
267 164 -1 1
279 163 -1 1
278 163 -1 1
277 163 -1 1
276 163 -1 1
275 163 -1 1
274 163 -1 1
273 163 -1 1
272 163 -1 1
271 163 -1 1
270 163 -1 1
269 163 -1 1
268 163 -1 1
267 163 -1 1
123 163 -1 0
122 163 -1 0
278 162 -1 1
277 162 -1 1
276 162 -1 1
275 162 -1 1
274 162 -1 1
273 162 -1 1
272 162 -1 1
271 162 -1 1
270 162 -1 1
269 162 -1 1
268 162 -1 1
267 162 -1 1
266 162 -1 1
126 162 -1 0
125 162 -1 0
124 162 -1 0
123 162 -1 0
122 162 -1 0
121 162 -1 0
120 162 -1 0
119 162 -1 0
278 161 -1 1
277 161 -1 1
276 161 -1 1
275 161 -1 1
274 161 -1 1
273 161 -1 1
272 161 -1 1
271 161 -1 1
270 161 -1 1
269 161 -1 1
268 161 -1 1
267 161 -1 1
266 161 -1 1
127 161 -1 0
126 161 -1 0
125 161 -1 0
124 161 -1 0
123 161 -1 0
122 161 -1 0
121 161 -1 0
120 161 -1 0
119 161 -1 0
118 161 -1 0
117 161 -1 0
278 160 -1 1
277 160 -1 1
276 160 -1 1
275 160 -1 1
274 160 -1 1
273 160 -1 1
272 160 -1 1
271 160 -1 1
270 160 -1 1
269 160 -1 1
268 160 -1 1
267 160 -1 1
266 160 -1 1
265 160 -1 1
264 160 -1 1
127 160 -1 0
126 160 -1 0
125 160 -1 0
124 160 -1 0
123 160 -1 0
122 160 -1 0
121 160 -1 0
120 160 -1 0
119 160 -1 0
118 160 -1 0
117 160 -1 0
116 160 -1 0
115 160 -1 0
277 159 -1 1
276 159 -1 1
275 159 -1 1
274 159 -1 1
273 159 -1 1
272 159 -1 1
271 159 -1 1
270 159 -1 1
269 159 -1 1
268 159 -1 1
267 159 -1 1
266 159 -1 1
265 159 -1 1
264 159 -1 1
263 159 -1 1
127 159 -1 0
126 159 -1 0
125 159 -1 0
124 159 -1 0
123 159 -1 0
122 159 -1 0
121 159 -1 0
120 159 -1 0
119 159 -1 0
118 159 -1 0
117 159 -1 0
116 159 -1 0
115 159 -1 0
114 159 -1 0
275 158 -1 1
274 158 -1 1
273 158 -1 1
272 158 -1 1
271 158 -1 1
270 158 -1 1
269 158 -1 1
268 158 -1 1
267 158 -1 1
266 158 -1 1
265 158 -1 1
264 158 -1 1
263 158 -1 1
128 158 -1 0
127 158 -1 0
126 158 -1 0
125 158 -1 0
124 158 -1 0
123 158 -1 0
122 158 -1 0
121 158 -1 0
120 158 -1 0
119 158 -1 0
118 158 -1 0
117 158 -1 0
116 158 -1 0
115 158 -1 0
114 158 -1 0
275 157 -1 1
274 157 -1 1
273 157 -1 1
272 157 -1 1
271 157 -1 1
270 157 -1 1
269 157 -1 1
268 157 -1 1
267 157 -1 1
266 157 -1 1
265 157 -1 1
264 157 -1 1
263 157 -1 1
127 157 -1 0
126 157 -1 0
125 157 -1 0
124 157 -1 0
123 157 -1 0
122 157 -1 0
121 157 -1 0
120 157 -1 0
119 157 -1 0
118 157 -1 0
117 157 -1 0
116 157 -1 0
115 157 -1 0
114 157 -1 0
274 156 -1 1
273 156 -1 1
272 156 -1 1
271 156 -1 1
270 156 -1 1
269 156 -1 1
268 156 -1 1
267 156 -1 1
266 156 -1 1
265 156 -1 1
264 156 -1 1
263 156 -1 1
262 156 -1 1
127 156 -1 0
126 156 -1 0
125 156 -1 0
124 156 -1 0
123 156 -1 0
122 156 -1 0
121 156 -1 0
120 156 -1 0
119 156 -1 0
118 156 -1 0
117 156 -1 0
116 156 -1 0
115 156 -1 0
114 156 -1 0
113 156 -1 0
274 155 -1 1
273 155 -1 1
272 155 -1 1
271 155 -1 1
270 155 -1 1
269 155 -1 1
268 155 -1 1
267 155 -1 1
266 155 -1 1
265 155 -1 1
264 155 -1 1
263 155 -1 1
262 155 -1 1
127 155 -1 0
