962 408 341
246 187 -1 1
245 187 -1 1
244 187 -1 1
242 187 -1 1
241 187 -1 1
240 187 -1 1
239 187 -1 1
237 187 -1 1
249 186 -1 1
248 186 -1 1
247 186 -1 1
246 186 -1 1
245 186 -1 1
244 186 -1 1
243 186 -1 1
242 186 -1 1
241 186 -1 1
240 186 -1 1
239 186 -1 1
238 186 -1 1
237 186 -1 1
236 186 -1 1
235 186 -1 1
234 186 -1 1
250 185 -1 1
249 185 -1 1
248 185 -1 1
247 185 -1 1
246 185 -1 1
245 185 -1 1
244 185 -1 1
243 185 -1 1
242 185 -1 1
241 185 -1 1
240 185 -1 1
239 185 -1 1
238 185 -1 1
237 185 -1 1
236 185 -1 1
235 185 -1 1
234 185 -1 1
233 185 -1 1
255 184 -1 1
254 184 -1 1
252 184 -1 1
251 184 -1 1
250 184 -1 1
249 184 -1 1
248 184 -1 1
247 184 -1 1
246 184 -1 1
245 184 -1 1
244 184 -1 1
243 184 -1 1
242 184 -1 1
241 184 -1 1
240 184 -1 1
239 184 -1 1
238 184 -1 1
237 184 -1 1
236 184 -1 1
235 184 -1 1
234 184 -1 1
233 184 -1 1
259 183 -1 1
258 183 -1 1
257 183 -1 1
256 183 -1 1
255 183 -1 1
254 183 -1 1
253 183 -1 1
252 183 -1 1
251 183 -1 1
250 183 -1 1
249 183 -1 1
248 183 -1 1
247 183 -1 1
246 183 -1 1
245 183 -1 1
244 183 -1 1
243 183 -1 1
242 183 -1 1
241 183 -1 1
240 183 -1 1
239 183 -1 1
238 183 -1 1
237 183 -1 1
236 183 -1 1
235 183 -1 1
234 183 -1 1
233 183 -1 1
353 182 -1 0
262 182 -1 1
261 182 -1 1
260 182 -1 1
259 182 -1 1
258 182 -1 1
257 182 -1 1
256 182 -1 1
255 182 -1 1
254 182 -1 1
253 182 -1 1
252 182 -1 1
251 182 -1 1
250 182 -1 1
249 182 -1 1
248 182 -1 1
247 182 -1 1
246 182 -1 1
245 182 -1 1
244 182 -1 1
243 182 -1 1
242 182 -1 1
241 182 -1 1
240 182 -1 1
239 182 -1 1
238 182 -1 1
237 182 -1 1
236 182 -1 1
235 182 -1 1
234 182 -1 1
233 182 -1 1
232 182 -1 1
356 181 -1 0
355 181 -1 0
354 181 -1 0
353 181 -1 0
352 181 -1 0
351 181 -1 0
350 181 -1 0
265 181 -1 1
264 181 -1 1
263 181 -1 1
262 181 -1 1
261 181 -1 1
260 181 -1 1
259 181 -1 1
258 181 -1 1
257 181 -1 1
256 181 -1 1
255 181 -1 1
254 181 -1 1
253 181 -1 1
252 181 -1 1
251 181 -1 1
250 181 -1 1
249 181 -1 1
248 181 -1 1
247 181 -1 1
246 181 -1 1
245 181 -1 1
244 181 -1 1
243 181 -1 1
242 181 -1 1
241 181 -1 1
240 181 -1 1
239 181 -1 1
238 181 -1 1
237 181 -1 1
236 181 -1 1
235 181 -1 1
234 181 -1 1
233 181 -1 1
357 180 -1 0
356 180 -1 0
355 180 -1 0
354 180 -1 0
353 180 -1 0
352 180 -1 0
351 180 -1 0
350 180 -1 0
349 180 -1 0
266 180 -1 1
265 180 -1 1
264 180 -1 1
263 180 -1 1
262 180 -1 1
261 180 -1 1
260 180 -1 1
259 180 -1 1
258 180 -1 1
257 180 -1 1
256 180 -1 1
255 180 -1 1
254 180 -1 1
