1405 408 341
198 168 -1 0
201 167 -1 0
200 167 -1 0
199 167 -1 0
198 167 -1 0
197 167 -1 0
196 167 -1 0
195 167 -1 0
202 166 -1 0
201 166 -1 0
200 166 -1 0
199 166 -1 0
198 166 -1 0
197 166 -1 0
196 166 -1 0
195 166 -1 0
194 166 -1 0
202 165 -1 0
201 165 -1 0
200 165 -1 0
199 165 -1 0
198 165 -1 0
197 165 -1 0
196 165 -1 0
195 165 -1 0
194 165 -1 0
202 164 -1 0
201 164 -1 0
200 164 -1 0
199 164 -1 0
198 164 -1 0
197 164 -1 0
196 164 -1 0
195 164 -1 0
194 164 -1 0
203 163 -1 0
202 163 -1 0
201 163 -1 0
200 163 -1 0
199 163 -1 0
198 163 -1 0
197 163 -1 0
196 163 -1 0
195 163 -1 0
194 163 -1 0
193 163 -1 0
203 162 -1 0
202 162 -1 0
201 162 -1 0
200 162 -1 0
199 162 -1 0
198 162 -1 0
197 162 -1 0
196 162 -1 0
195 162 -1 0
194 162 -1 0
193 162 -1 0
203 161 -1 0
202 161 -1 0
201 161 -1 0
200 161 -1 0
199 161 -1 0
198 161 -1 0
197 161 -1 0
196 161 -1 0
195 161 -1 0
194 161 -1 0
193 161 -1 0
202 160 -1 0
201 160 -1 0
200 160 -1 0
199 160 -1 0
198 160 -1 0
197 160 -1 0
196 160 -1 0
195 160 -1 0
194 160 -1 0
203 159 -1 0
202 159 -1 0
201 159 -1 0
200 159 -1 0
199 159 -1 0
198 159 -1 0
197 159 -1 0
196 159 -1 0
195 159 -1 0
194 159 -1 0
193 159 -1 0
202 158 -1 0
201 158 -1 0
200 158 -1 0
199 158 -1 0
198 158 -1 0
197 158 -1 0
196 158 -1 0
195 158 -1 0
194 158 -1 0
202 157 -1 0
201 157 -1 0
200 157 -1 0
199 157 -1 0
198 157 -1 0
197 157 -1 0
196 157 -1 0
195 157 -1 0
194 157 -1 0
203 156 -1 0
202 156 -1 0
201 156 -1 0
200 156 -1 0
199 156 -1 0
198 156 -1 0
197 156 -1 0
196 156 -1 0
195 156 -1 0
194 156 -1 0
193 156 -1 0
202 155 -1 0
201 155 -1 0
200 155 -1 0
199 155 -1 0
198 155 -1 0
197 155 -1 0
196 155 -1 0
195 155 -1 0
194 155 -1 0
203 154 -1 0
202 154 -1 0
201 154 -1 0
200 154 -1 0
199 154 -1 0
198 154 -1 0
197 154 -1 0
196 154 -1 0
195 154 -1 0
194 154 -1 0
193 154 -1 0
202 153 -1 0
201 153 -1 0
200 153 -1 0
199 153 -1 0
198 153 -1 0
197 153 -1 0
196 153 -1 0
195 153 -1 0
194 153 -1 0
202 152 -1 0
201 152 -1 0
200 152 -1 0
199 152 -1 0
198 152 -1 0
197 152 -1 0
196 152 -1 0
195 152 -1 0
194 152 -1 0
203 151 -1 0
202 151 -1 0
201 151 -1 0
200 151 -1 0
199 151 -1 0
198 151 -1 0
197 151 -1 0
196 151 -1 0
195 151 -1 0
194 151 -1 0
193 151 -1 0
202 150 -1 0
201 150 -1 0
200 150 -1 0
199 150 -1 0
198 150 -1 0
197 150 -1 0
196 150 -1 0
195 150 -1 0
194 150 -1 0
95 150 -1 1
94 150 -1 1
93 150 -1 1
91 150 -1 1
203 149 -1 0
202 149 -1 0
201 149 -1 0
200 149 -1 0
199 149 -1 0
198 149 -1 0
197 149 -1 0
196 149 -1 0
195 149 -1 0
