985 408 341
216 183 -1 0
219 182 -1 0
218 182 -1 0
217 182 -1 0
216 182 -1 0
215 182 -1 0
214 182 -1 0
213 182 -1 0
220 181 -1 0
219 181 -1 0
218 181 -1 0
217 181 -1 0
216 181 -1 0
215 181 -1 0
214 181 -1 0
213 181 -1 0
212 181 -1 0
220 180 -1 0
219 180 -1 0
218 180 -1 0
217 180 -1 0
216 180 -1 0
215 180 -1 0
214 180 -1 0
213 180 -1 0
212 180 -1 0
211 180 -1 0
220 179 -1 0
219 179 -1 0
218 179 -1 0
217 179 -1 0
216 179 -1 0
215 179 -1 0
214 179 -1 0
213 179 -1 0
212 179 -1 0
211 179 -1 0
210 179 -1 0
221 178 -1 0
220 178 -1 0
219 178 -1 0
218 178 -1 0
217 178 -1 0
216 178 -1 0
215 178 -1 0
214 178 -1 0
213 178 -1 0
212 178 -1 0
211 178 -1 0
210 178 -1 0
221 177 -1 0
220 177 -1 0
219 177 -1 0
218 177 -1 0
217 177 -1 0
216 177 -1 0
215 177 -1 0
214 177 -1 0
213 177 -1 0
212 177 -1 0
211 177 -1 0
210 177 -1 0
221 176 -1 0
220 176 -1 0
219 176 -1 0
218 176 -1 0
217 176 -1 0
216 176 -1 0
215 176 -1 0
214 176 -1 0
213 176 -1 0
212 176 -1 0
211 176 -1 0
210 176 -1 0
209 176 -1 0
220 175 -1 0
219 175 -1 0
218 175 -1 0
217 175 -1 0
216 175 -1 0
215 175 -1 0
214 175 -1 0
213 175 -1 0
212 175 -1 0
211 175 -1 0
210 175 -1 0
209 175 -1 0
220 174 -1 0
219 174 -1 0
218 174 -1 0
217 174 -1 0
216 174 -1 0
215 174 -1 0
214 174 -1 0
213 174 -1 0
212 174 -1 0
211 174 -1 0
210 174 -1 0
209 174 -1 0
220 173 -1 0
219 173 -1 0
218 173 -1 0
217 173 -1 0
216 173 -1 0
215 173 -1 0
214 173 -1 0
213 173 -1 0
212 173 -1 0
211 173 -1 0
210 173 -1 0
209 173 -1 0
219 172 -1 0
218 172 -1 0
217 172 -1 0
216 172 -1 0
215 172 -1 0
214 172 -1 0
213 172 -1 0
212 172 -1 0
211 172 -1 0
210 172 -1 0
209 172 -1 0
208 172 -1 0
218 171 -1 0
217 171 -1 0
216 171 -1 0
215 171 -1 0
214 171 -1 0
213 171 -1 0
212 171 -1 0
211 171 -1 0
210 171 -1 0
209 171 -1 0
208 171 -1 0
218 170 -1 0
217 170 -1 0
216 170 -1 0
215 170 -1 0
214 170 -1 0
213 170 -1 0
212 170 -1 0
211 170 -1 0
210 170 -1 0
209 170 -1 0
218 169 -1 0
217 169 -1 0
216 169 -1 0
215 169 -1 0
214 169 -1 0
213 169 -1 0
212 169 -1 0
211 169 -1 0
210 169 -1 0
209 169 -1 0
208 169 -1 0
218 168 -1 0
217 168 -1 0
216 168 -1 0
215 168 -1 0
214 168 -1 0
213 168 -1 0
212 168 -1 0
211 168 -1 0
210 168 -1 0
209 168 -1 0
208 168 -1 0
218 167 -1 0
217 167 -1 0
216 167 -1 0
215 167 -1 0
214 167 -1 0
213 167 -1 0
212 167 -1 0
211 167 -1 0
210 167 -1 0
209 167 -1 0
208 167 -1 0
218 166 -1 0
217 166 -1 0
216 166 -1 0
215 166 -1 0
214 166 -1 0
213 166 -1 0
212 166 -1 0
211 166 -1 0
210 166 -1 0
209 166 -1 0
208 166 -1 0
217 165 -1 0
216 165 -1 0
215 165 -1 0
214 165 -1 0
213 165 -1 0
212 165 -1 0
211 165 -1 0
210 165 -1 0
209 165 -1 0
218 164 -1 0
217 164 -1 0
216 164 -1 0
215 164 -1 0
214 164 -1 0
213 164 -1 0
212 164 -1 0
211 164 -1 0
210 164 -1 0
209 164 -1 0
208 164 -1 0
217 163 -1 0
216 163 -1 0
215 163 -1 0
214 163 -1 0
213 163 -1 0
212 163 -1 0
211 163 -1 0
210 163 -1 0
209 163 -1 0
218 162 -1 0
217 162 -1 0
216 162 -1 0
215 162 -1 0
214 162 -1 0
213 162 -1 0
212 162 -1 0
211 162 -1 0
210 162 -1 0
209 162 -1 0
208 162 -1 0
218 161 -1 0
217 161 -1 0
216 161 -1 0
215 161 -1 0
214 161 -1 0
213 161 -1 0
212 161 -1 0
211 161 -1 0
210 161 -1 0
209 161 -1 0
208 161 -1 0
217 160 -1 0
216 160 -1 0
215 160 -1 0
214 160 -1 0
213 160 -1 0
212 160 -1 0
211 160 -1 0
210 160 -1 0
209 160 -1 0
218 159 -1 0
217 159 -1 0
216 159 -1 0
215 159 -1 0
214 159 -1 0
213 159 -1 0
212 159 -1 0
211 159 -1 0
210 159 -1 0
209 159 -1 0
208 159 -1 0
217 158 -1 0
216 158 -1 0
215 158 -1 0
214 158 -1 0
213 158 -1 0
212 158 -1 0
211 158 -1 0
210 158 -1 0
209 158 -1 0
217 157 -1 0
216 157 -1 0
215 157 -1 0
214 157 -1 0
213 157 -1 0
212 157 -1 0
211 157 -1 0
210 157 -1 0
209 157 -1 0
217 156 -1 0
216 156 -1 0
215 156 -1 0
214 156 -1 0
213 156 -1 0
212 156 -1 0
211 156 -1 0
210 156 -1 0
209 156 -1 0
217 155 -1 0
216 155 -1 0
215 155 -1 0
214 155 -1 0
213 155 -1 0
212 155 -1 0
211 155 -1 0
210 155 -1 0
209 155 -1 0
218 154 -1 0
217 154 -1 0
216 154 -1 0
215 154 -1 0
214 154 -1 0
213 154 -1 0
212 154 -1 0
211 154 -1 0
210 154 -1 0
209 154 -1 0
208 154 -1 0
217 153 -1 0
216 153 -1 0
215 153 -1 0
214 153 -1 0
213 153 -1 0
212 153 -1 0
211 153 -1 0
210 153 -1 0
209 153 -1 0
217 152 -1 0
216 152 -1 0
215 152 -1 0
214 152 -1 0
213 152 -1 0
212 152 -1 0
211 152 -1 0
210 152 -1 0
209 152 -1 0
217 151 -1 0
216 151 -1 0
215 151 -1 0
214 151 -1 0
213 151 -1 0
212 151 -1 0
211 151 -1 0
210 151 -1 0
209 151 -1 0
217 150 -1 0
216 150 -1 0
215 150 -1 0
214 150 -1 0
213 150 -1 0
212 150 -1 0
211 150 -1 0
210 150 -1 0
209 150 -1 0
218 149 -1 0
217 149 -1 0
216 149 -1 0
215 149 -1 0
214 149 -1 0
213 149 -1 0
212 149 -1 0
211 149 -1 0
210 149 -1 0
209 149 -1 0
208 149 -1 0
217 148 -1 0
216 148 -1 0
215 148 -1 0
214 148 -1 0
213 148 -1 0
212 148 -1 0
211 148 -1 0
210 148 -1 0
209 148 -1 0
217 147 -1 0
216 147 -1 0
215 147 -1 0
214 147 -1 0
213 147 -1 0
212 147 -1 0
211 147 -1 0
210 147 -1 0
209 147 -1 0
217 146 -1 0
216 146 -1 0
215 146 -1 0
214 146 -1 0
213 146 -1 0
212 146 -1 0
211 146 -1 0
210 146 -1 0
209 146 -1 0
217 145 -1 0
216 145 -1 0
215 145 -1 0
214 145 -1 0
213 145 -1 0
212 145 -1 0
211 145 -1 0
210 145 -1 0
209 145 -1 0
218 144 -1 0
217 144 -1 0
216 144 -1 0
215 144 -1 0
214 144 -1 0
213 144 -1 0
212 144 -1 0
211 144 -1 0
210 144 -1 0
209 144 -1 0
208 144 -1 0
217 143 -1 0
216 143 -1 0
215 143 -1 0
214 143 -1 0
213 143 -1 0
212 143 -1 0
211 143 -1 0
210 143 -1 0
209 143 -1 0
217 142 -1 0
216 142 -1 0
215 142 -1 0
214 142 -1 0
213 142 -1 0
212 142 -1 0
211 142 -1 0
210 142 -1 0
209 142 -1 0
217 141 -1 0
216 141 -1 0
215 141 -1 0
214 141 -1 0
213 141 -1 0
212 141 -1 0
211 141 -1 0
210 141 -1 0
209 141 -1 0
217 140 -1 0
216 140 -1 0
215 140 -1 0
214 140 -1 0
213 140 -1 0
212 140 -1 0
211 140 -1 0
210 140 -1 0
209 140 -1 0
218 139 -1 0
217 139 -1 0
216 139 -1 0
215 139 -1 0
214 139 -1 0
213 139 -1 0
212 139 -1 0
211 139 -1 0
210 139 -1 0
209 139 -1 0
208 139 -1 0
218 138 -1 0
217 138 -1 0
216 138 -1 0
215 138 -1 0
214 138 -1 0
213 138 -1 0
212 138 -1 0
211 138 -1 0
210 138 -1 0
209 138 -1 0
208 138 -1 0
218 137 -1 0
217 137 -1 0
216 137 -1 0
215 137 -1 0
214 137 -1 0
213 137 -1 0
212 137 -1 0
211 137 -1 0
210 137 -1 0
209 137 -1 0
208 137 -1 0
218 136 -1 0
217 136 -1 0
216 136 -1 0
215 136 -1 0
214 136 -1 0
213 136 -1 0
212 136 -1 0
211 136 -1 0
210 136 -1 0
209 136 -1 0
208 136 -1 0
217 135 -1 0
216 135 -1 0
215 135 -1 0
214 135 -1 0
213 135 -1 0
212 135 -1 0
211 135 -1 0
210 135 -1 0
209 135 -1 0
217 134 -1 0
216 134 -1 0
215 134 -1 0
214 134 -1 0
213 134 -1 0
212 134 -1 0
211 134 -1 0
210 134 -1 0
209 134 -1 0
217 133 -1 0
216 133 -1 0
215 133 -1 0
214 133 -1 0
213 133 -1 0
212 133 -1 0
211 133 -1 0
210 133 -1 0
209 133 -1 0
216 132 -1 0
215 132 -1 0
214 132 -1 0
213 132 -1 0
212 132 -1 0
211 132 -1 0
210 132 -1 0
213 131 -1 0
312 90 -1 1
315 89 -1 1
314 89 -1 1
313 89 -1 1
312 89 -1 1
311 89 -1 1
310 89 -1 1
309 89 -1 1
316 88 -1 1
315 88 -1 1
314 88 -1 1
313 88 -1 1
312 88 -1 1
311 88 -1 1
310 88 -1 1
309 88 -1 1
308 88 -1 1
317 87 -1 1
316 87 -1 1
315 87 -1 1
314 87 -1 1
313 87 -1 1
312 87 -1 1
311 87 -1 1
310 87 -1 1
309 87 -1 1
308 87 -1 1
317 86 -1 1
316 86 -1 1
315 86 -1 1
314 86 -1 1
313 86 -1 1
312 86 -1 1
311 86 -1 1
310 86 -1 1
309 86 -1 1
308 86 -1 1
318 85 -1 1
317 85 -1 1
316 85 -1 1
315 85 -1 1
314 85 -1 1
313 85 -1 1
312 85 -1 1
311 85 -1 1
310 85 -1 1
309 85 -1 1
308 85 -1 1
307 85 -1 1
319 84 -1 1
318 84 -1 1
317 84 -1 1
316 84 -1 1
315 84 -1 1
314 84 -1 1
313 84 -1 1
312 84 -1 1
311 84 -1 1
310 84 -1 1
309 84 -1 1
308 84 -1 1
307 84 -1 1
319 83 -1 1
318 83 -1 1
317 83 -1 1
316 83 -1 1
315 83 -1 1
314 83 -1 1
313 83 -1 1
312 83 -1 1
311 83 -1 1
310 83 -1 1
309 83 -1 1
308 83 -1 1
320 82 -1 1
319 82 -1 1
318 82 -1 1
317 82 -1 1
316 82 -1 1
315 82 -1 1
314 82 -1 1
313 82 -1 1
312 82 -1 1
311 82 -1 1
310 82 -1 1
309 82 -1 1
308 82 -1 1
320 81 -1 1
319 81 -1 1
318 81 -1 1
317 81 -1 1
316 81 -1 1
315 81 -1 1
314 81 -1 1
313 81 -1 1
312 81 -1 1
311 81 -1 1
310 81 -1 1
309 81 -1 1
308 81 -1 1
320 80 -1 1
319 80 -1 1
318 80 -1 1
317 80 -1 1
316 80 -1 1
315 80 -1 1
314 80 -1 1
313 80 -1 1
312 80 -1 1
311 80 -1 1
310 80 -1 1
309 80 -1 1
321 79 -1 1
320 79 -1 1
319 79 -1 1
318 79 -1 1
317 79 -1 1
316 79 -1 1
315 79 -1 1
314 79 -1 1
313 79 -1 1
312 79 -1 1
311 79 -1 1
310 79 -1 1
309 79 -1 1
320 78 -1 1
319 78 -1 1
318 78 -1 1
317 78 -1 1
316 78 -1 1
315 78 -1 1
314 78 -1 1
313 78 -1 1
312 78 -1 1
311 78 -1 1
310 78 -1 1
309 78 -1 1
321 77 -1 1
320 77 -1 1
319 77 -1 1
318 77 -1 1
317 77 -1 1
316 77 -1 1
315 77 -1 1
314 77 -1 1
313 77 -1 1
312 77 -1 1
311 77 -1 1
310 77 -1 1
320 76 -1 1
319 76 -1 1
318 76 -1 1
317 76 -1 1
316 76 -1 1
315 76 -1 1
314 76 -1 1
313 76 -1 1
312 76 -1 1
311 76 -1 1
320 75 -1 1
319 75 -1 1
318 75 -1 1
317 75 -1 1
316 75 -1 1
315 75 -1 1
314 75 -1 1
313 75 -1 1
312 75 -1 1
323 74 -1 1
322 74 -1 1
321 74 -1 1
320 74 -1 1
319 74 -1 1
318 74 -1 1
317 74 -1 1
316 74 -1 1
315 74 -1 1
314 74 -1 1
313 74 -1 1
312 74 -1 1
324 73 -1 1
323 73 -1 1
322 73 -1 1
321 73 -1 1
320 73 -1 1
319 73 -1 1
318 73 -1 1
317 73 -1 1
316 73 -1 1
315 73 -1 1
314 73 -1 1
313 73 -1 1
324 72 -1 1
323 72 -1 1
322 72 -1 1
321 72 -1 1
320 72 -1 1
319 72 -1 1
318 72 -1 1
317 72 -1 1
316 72 -1 1
324 71 -1 1
323 71 -1 1
322 71 -1 1
321 71 -1 1
320 71 -1 1
319 71 -1 1
318 71 -1 1
317 71 -1 1
316 71 -1 1
325 70 -1 1
324 70 -1 1
323 70 -1 1
322 70 -1 1
321 70 -1 1
320 70 -1 1
319 70 -1 1
318 70 -1 1
317 70 -1 1
316 70 -1 1
315 70 -1 1
325 69 -1 1
324 69 -1 1
323 69 -1 1
322 69 -1 1
321 69 -1 1
320 69 -1 1
319 69 -1 1
318 69 -1 1
317 69 -1 1
316 69 -1 1
326 68 -1 1
325 68 -1 1
324 68 -1 1
323 68 -1 1
322 68 -1 1
321 68 -1 1
320 68 -1 1
319 68 -1 1
318 68 -1 1
317 68 -1 1
316 68 -1 1
327 67 -1 1
326 67 -1 1
325 67 -1 1
324 67 -1 1
323 67 -1 1
322 67 -1 1
321 67 -1 1
320 67 -1 1
319 67 -1 1
318 67 -1 1
317 67 -1 1
316 67 -1 1
327 66 -1 1
326 66 -1 1
325 66 -1 1
324 66 -1 1
323 66 -1 1
322 66 -1 1
321 66 -1 1
320 66 -1 1
319 66 -1 1
318 66 -1 1
317 66 -1 1
328 65 -1 1
327 65 -1 1
326 65 -1 1
325 65 -1 1
324 65 -1 1
323 65 -1 1
322 65 -1 1
321 65 -1 1
320 65 -1 1
319 65 -1 1
318 65 -1 1
317 65 -1 1
329 64 -1 1
328 64 -1 1
327 64 -1 1
326 64 -1 1
325 64 -1 1
324 64 -1 1
323 64 -1 1
322 64 -1 1
321 64 -1 1
320 64 -1 1
319 64 -1 1
318 64 -1 1
317 64 -1 1
329 63 -1 1
328 63 -1 1
327 63 -1 1
326 63 -1 1
325 63 -1 1
324 63 -1 1
323 63 -1 1
322 63 -1 1
321 63 -1 1
320 63 -1 1
319 63 -1 1
318 63 -1 1
329 62 -1 1
328 62 -1 1
327 62 -1 1
326 62 -1 1
325 62 -1 1
324 62 -1 1
323 62 -1 1
322 62 -1 1
321 62 -1 1
