1061 408 341
341 203 -1 1
344 202 -1 1
343 202 -1 1
342 202 -1 1
341 202 -1 1
340 202 -1 1
339 202 -1 1
338 202 -1 1
345 201 -1 1
344 201 -1 1
343 201 -1 1
342 201 -1 1
341 201 -1 1
340 201 -1 1
339 201 -1 1
338 201 -1 1
337 201 -1 1
345 200 -1 1
344 200 -1 1
343 200 -1 1
342 200 -1 1
341 200 -1 1
340 200 -1 1
339 200 -1 1
338 200 -1 1
337 200 -1 1
336 200 -1 1
345 199 -1 1
344 199 -1 1
343 199 -1 1
342 199 -1 1
341 199 -1 1
340 199 -1 1
339 199 -1 1
338 199 -1 1
337 199 -1 1
336 199 -1 1
335 199 -1 1
346 198 -1 1
345 198 -1 1
344 198 -1 1
343 198 -1 1
342 198 -1 1
341 198 -1 1
340 198 -1 1
339 198 -1 1
338 198 -1 1
337 198 -1 1
336 198 -1 1
335 198 -1 1
334 198 -1 1
345 197 -1 1
344 197 -1 1
343 197 -1 1
342 197 -1 1
341 197 -1 1
340 197 -1 1
339 197 -1 1
338 197 -1 1
337 197 -1 1
336 197 -1 1
335 197 -1 1
334 197 -1 1
333 197 -1 1
345 196 -1 1
344 196 -1 1
343 196 -1 1
342 196 -1 1
341 196 -1 1
340 196 -1 1
339 196 -1 1
338 196 -1 1
337 196 -1 1
336 196 -1 1
335 196 -1 1
334 196 -1 1
333 196 -1 1
332 196 -1 1
331 196 -1 1
345 195 -1 1
344 195 -1 1
343 195 -1 1
342 195 -1 1
341 195 -1 1
340 195 -1 1
339 195 -1 1
338 195 -1 1
337 195 -1 1
336 195 -1 1
335 195 -1 1
334 195 -1 1
333 195 -1 1
332 195 -1 1
331 195 -1 1
330 195 -1 1
344 194 -1 1
343 194 -1 1
342 194 -1 1
341 194 -1 1
340 194 -1 1
339 194 -1 1
338 194 -1 1
337 194 -1 1
336 194 -1 1
335 194 -1 1
334 194 -1 1
333 194 -1 1
332 194 -1 1
331 194 -1 1
330 194 -1 1
329 194 -1 1
343 193 -1 1
342 193 -1 1
341 193 -1 1
340 193 -1 1
339 193 -1 1
338 193 -1 1
337 193 -1 1
336 193 -1 1
335 193 -1 1
334 193 -1 1
333 193 -1 1
332 193 -1 1
331 193 -1 1
330 193 -1 1
329 193 -1 1
328 193 -1 1
342 192 -1 1
341 192 -1 1
340 192 -1 1
339 192 -1 1
338 192 -1 1
337 192 -1 1
336 192 -1 1
335 192 -1 1
334 192 -1 1
