1296 408 341
263 257 -1 0
266 256 -1 0
265 256 -1 0
264 256 -1 0
263 256 -1 0
262 256 -1 0
261 256 -1 0
260 256 -1 0
267 255 -1 0
266 255 -1 0
265 255 -1 0
264 255 -1 0
263 255 -1 0
262 255 -1 0
261 255 -1 0
260 255 -1 0
259 255 -1 0
267 254 -1 0
266 254 -1 0
265 254 -1 0
264 254 -1 0
263 254 -1 0
262 254 -1 0
261 254 -1 0
260 254 -1 0
259 254 -1 0
268 253 -1 0
267 253 -1 0
266 253 -1 0
265 253 -1 0
264 253 -1 0
263 253 -1 0
262 253 -1 0
261 253 -1 0
260 253 -1 0
259 253 -1 0
269 252 -1 0
268 252 -1 0
267 252 -1 0
266 252 -1 0
265 252 -1 0
264 252 -1 0
263 252 -1 0
262 252 -1 0
261 252 -1 0
260 252 -1 0
259 252 -1 0
258 252 -1 0
269 251 -1 0
268 251 -1 0
267 251 -1 0
266 251 -1 0
265 251 -1 0
264 251 -1 0
263 251 -1 0
262 251 -1 0
261 251 -1 0
260 251 -1 0
259 251 -1 0
270 250 -1 0
269 250 -1 0
268 250 -1 0
267 250 -1 0
266 250 -1 0
265 250 -1 0
264 250 -1 0
263 250 -1 0
262 250 -1 0
261 250 -1 0
260 250 -1 0
259 250 -1 0
271 249 -1 0
270 249 -1 0
269 249 -1 0
268 249 -1 0
267 249 -1 0
266 249 -1 0
265 249 -1 0
264 249 -1 0
263 249 -1 0
262 249 -1 0
261 249 -1 0
260 249 -1 0
259 249 -1 0
272 248 -1 0
271 248 -1 0
270 248 -1 0
269 248 -1 0
268 248 -1 0
267 248 -1 0
266 248 -1 0
265 248 -1 0
264 248 -1 0
263 248 -1 0
262 248 -1 0
261 248 -1 0
260 248 -1 0
272 247 -1 0
271 247 -1 0
270 247 -1 0
269 247 -1 0
268 247 -1 0
267 247 -1 0
266 247 -1 0
265 247 -1 0
264 247 -1 0
263 247 -1 0
262 247 -1 0
261 247 -1 0
260 247 -1 0
273 246 -1 0
272 246 -1 0
271 246 -1 0
270 246 -1 0
269 246 -1 0
268 246 -1 0
267 246 -1 0
266 246 -1 0
265 246 -1 0
264 246 -1 0
263 246 -1 0
262 246 -1 0
261 246 -1 0
273 245 -1 0
272 245 -1 0
271 245 -1 0
270 245 -1 0
269 245 -1 0
268 245 -1 0
267 245 -1 0
266 245 -1 0
265 245 -1 0
264 245 -1 0
263 245 -1 0
262 245 -1 0
273 244 -1 0
272 244 -1 0
271 244 -1 0
270 244 -1 0
269 244 -1 0
268 244 -1 0
267 244 -1 0
266 244 -1 0
265 244 -1 0
264 244 -1 0
263 244 -1 0
262 244 -1 0
274 243 -1 0
273 243 -1 0
272 243 -1 0
271 243 -1 0
270 243 -1 0
269 243 -1 0
268 243 -1 0
267 243 -1 0
266 243 -1 0
265 243 -1 0
264 243 -1 0
263 243 -1 0
276 242 -1 0
275 242 -1 0
274 242 -1 0
273 242 -1 0
272 242 -1 0
271 242 -1 0
270 242 -1 0
269 242 -1 0
268 242 -1 0
267 242 -1 0
266 242 -1 0
265 242 -1 0
264 242 -1 0
277 241 -1 0
276 241 -1 0
275 241 -1 0
274 241 -1 0
273 241 -1 0
272 241 -1 0
271 241 -1 0
270 241 -1 0
269 241 -1 0
268 241 -1 0
267 241 -1 0
266 241 -1 0
265 241 -1 0
277 240 -1 0
276 240 -1 0
275 240 -1 0
274 240 -1 0
273 240 -1 0
272 240 -1 0
271 240 -1 0
270 240 -1 0
269 240 -1 0
268 240 -1 0
267 240 -1 0
266 240 -1 0
265 240 -1 0
277 239 -1 0
276 239 -1 0
275 239 -1 0
274 239 -1 0
273 239 -1 0
272 239 -1 0
271 239 -1 0
270 239 -1 0
269 239 -1 0
268 239 -1 0
267 239 -1 0
266 239 -1 0
278 238 -1 0
277 238 -1 0
276 238 -1 0
275 238 -1 0
274 238 -1 0
273 238 -1 0
272 238 -1 0
271 238 -1 0
270 238 -1 0
269 238 -1 0
268 238 -1 0
267 238 -1 0
266 238 -1 0
278 237 -1 0
277 237 -1 0
276 237 -1 0
275 237 -1 0
274 237 -1 0
273 237 -1 0
272 237 -1 0
271 237 -1 0
270 237 -1 0
269 237 -1 0
268 237 -1 0
267 237 -1 0
266 237 -1 0
279 236 -1 0
278 236 -1 0
277 236 -1 0
276 236 -1 0
275 236 -1 0
274 236 -1 0
273 236 -1 0
272 236 -1 0
271 236 -1 0
270 236 -1 0
269 236 -1 0
268 236 -1 0
267 236 -1 0
279 235 -1 0
278 235 -1 0
277 235 -1 0
276 235 -1 0
275 235 -1 0
274 235 -1 0
273 235 -1 0
272 235 -1 0
271 235 -1 0
270 235 -1 0
269 235 -1 0
268 235 -1 0
279 234 -1 0
278 234 -1 0
277 234 -1 0
276 234 -1 0
275 234 -1 0
274 234 -1 0
273 234 -1 0
272 234 -1 0
271 234 -1 0
270 234 -1 0
269 234 -1 0
282 233 -1 0
281 233 -1 0
280 233 -1 0
279 233 -1 0
278 233 -1 0
277 233 -1 0
276 233 -1 0
275 233 -1 0
274 233 -1 0
273 233 -1 0
272 233 -1 0
271 233 -1 0
270 233 -1 0
283 232 -1 0
282 232 -1 0
281 232 -1 0
280 232 -1 0
279 232 -1 0
278 232 -1 0
277 232 -1 0
276 232 -1 0
275 232 -1 0
274 232 -1 0
273 232 -1 0
272 232 -1 0
271 232 -1 0
270 232 -1 0
283 231 -1 0
282 231 -1 0
281 231 -1 0
280 231 -1 0
279 231 -1 0
278 231 -1 0
277 231 -1 0
276 231 -1 0
275 231 -1 0
274 231 -1 0
273 231 -1 0
272 231 -1 0
271 231 -1 0
270 231 -1 0
284 230 -1 0
283 230 -1 0
282 230 -1 0
281 230 -1 0
280 230 -1 0
279 230 -1 0
278 230 -1 0
277 230 -1 0
276 230 -1 0
275 230 -1 0
274 230 -1 0
273 230 -1 0
272 230 -1 0
271 230 -1 0
284 229 -1 0
283 229 -1 0
282 229 -1 0
281 229 -1 0
280 229 -1 0
279 229 -1 0
278 229 -1 0
277 229 -1 0
276 229 -1 0
275 229 -1 0
274 229 -1 0
273 229 -1 0
272 229 -1 0
284 228 -1 0
283 228 -1 0
282 228 -1 0
281 228 -1 0
280 228 -1 0
279 228 -1 0
278 228 -1 0
277 228 -1 0
276 228 -1 0
275 228 -1 0
286 227 -1 0
285 227 -1 0
284 227 -1 0
283 227 -1 0
282 227 -1 0
281 227 -1 0
280 227 -1 0
279 227 -1 0
278 227 -1 0
277 227 -1 0
276 227 -1 0
275 227 -1 0
274 227 -1 0
287 226 -1 0
286 226 -1 0
285 226 -1 0
284 226 -1 0
283 226 -1 0
282 226 -1 0
281 226 -1 0
280 226 -1 0
279 226 -1 0
278 226 -1 0
277 226 -1 0
276 226 -1 0
275 226 -1 0
287 225 -1 0
286 225 -1 0
285 225 -1 0
284 225 -1 0
283 225 -1 0
282 225 -1 0
281 225 -1 0
280 225 -1 0
279 225 -1 0
278 225 -1 0
277 225 -1 0
276 225 -1 0
275 225 -1 0
287 224 -1 0
286 224 -1 0
285 224 -1 0
284 224 -1 0
283 224 -1 0
282 224 -1 0
281 224 -1 0
280 224 -1 0
279 224 -1 0
278 224 -1 0
277 224 -1 0
276 224 -1 0
275 224 -1 0
288 223 -1 0
287 223 -1 0
286 223 -1 0
285 223 -1 0
284 223 -1 0
283 223 -1 0
282 223 -1 0
281 223 -1 0
280 223 -1 0
279 223 -1 0
278 223 -1 0
277 223 -1 0
276 223 -1 0
288 222 -1 0
287 222 -1 0
286 222 -1 0
285 222 -1 0
284 222 -1 0
283 222 -1 0
282 222 -1 0
281 222 -1 0
280 222 -1 0
279 222 -1 0
278 222 -1 0
289 221 -1 0
288 221 -1 0
287 221 -1 0
286 221 -1 0
285 221 -1 0
284 221 -1 0
283 221 -1 0
282 221 -1 0
281 221 -1 0
280 221 -1 0
279 221 -1 0
289 220 -1 0
288 220 -1 0
287 220 -1 0
286 220 -1 0
285 220 -1 0
284 220 -1 0
283 220 -1 0
282 220 -1 0
281 220 -1 0
280 220 -1 0
279 220 -1 0
289 219 -1 0
288 219 -1 0
287 219 -1 0
286 219 -1 0
285 219 -1 0
284 219 -1 0
283 219 -1 0
282 219 -1 0
281 219 -1 0
280 219 -1 0
279 219 -1 0
291 218 -1 0
290 218 -1 0
289 218 -1 0
288 218 -1 0
287 218 -1 0
286 218 -1 0
285 218 -1 0
284 218 -1 0
283 218 -1 0
282 218 -1 0
281 218 -1 0
280 218 -1 0
279 218 -1 0
292 217 -1 0
291 217 -1 0
290 217 -1 0
289 217 -1 0
288 217 -1 0
287 217 -1 0
286 217 -1 0
285 217 -1 0
284 217 -1 0
283 217 -1 0
282 217 -1 0
281 217 -1 0
280 217 -1 0
292 216 -1 0
291 216 -1 0
290 216 -1 0
289 216 -1 0
288 216 -1 0
287 216 -1 0
286 216 -1 0
285 216 -1 0
284 216 -1 0
283 216 -1 0
282 216 -1 0
281 216 -1 0
280 216 -1 0
292 215 -1 0
291 215 -1 0
290 215 -1 0
289 215 -1 0
288 215 -1 0
287 215 -1 0
286 215 -1 0
285 215 -1 0
284 215 -1 0
283 215 -1 0
282 215 -1 0
281 215 -1 0
280 215 -1 0
293 214 -1 0
292 214 -1 0
291 214 -1 0
290 214 -1 0
289 214 -1 0
288 214 -1 0
287 214 -1 0
286 214 -1 0
285 214 -1 0
284 214 -1 0
283 214 -1 0
282 214 -1 0
281 214 -1 0
293 213 -1 0
292 213 -1 0
291 213 -1 0
290 213 -1 0
289 213 -1 0
288 213 -1 0
287 213 -1 0
286 213 -1 0
285 213 -1 0
284 213 -1 0
283 213 -1 0
282 213 -1 0
294 212 -1 0
293 212 -1 0
292 212 -1 0
291 212 -1 0
290 212 -1 0
289 212 -1 0
288 212 -1 0
287 212 -1 0
286 212 -1 0
285 212 -1 0
284 212 -1 0
283 212 -1 0
282 212 -1 0
294 211 -1 0
293 211 -1 0
292 211 -1 0
291 211 -1 0
290 211 -1 0
289 211 -1 0
288 211 -1 0
287 211 -1 0
286 211 -1 0
285 211 -1 0
284 211 -1 0
283 211 -1 0
282 211 -1 0
294 210 -1 0
293 210 -1 0
292 210 -1 0
291 210 -1 0
290 210 -1 0
289 210 -1 0
288 210 -1 0
287 210 -1 0
286 210 -1 0
285 210 -1 0
284 210 -1 0
283 210 -1 0
295 209 -1 0
294 209 -1 0
293 209 -1 0
292 209 -1 0
291 209 -1 0
290 209 -1 0
289 209 -1 0
288 209 -1 0
287 209 -1 0
286 209 -1 0
285 209 -1 0
295 208 -1 0
294 208 -1 0
293 208 -1 0
292 208 -1 0
291 208 -1 0
290 208 -1 0
289 208 -1 0
288 208 -1 0
287 208 -1 0
286 208 -1 0
285 208 -1 0
296 207 -1 0
295 207 -1 0
294 207 -1 0
293 207 -1 0
292 207 -1 0
291 207 -1 0
290 207 -1 0
289 207 -1 0
288 207 -1 0
287 207 -1 0
286 207 -1 0
285 207 -1 0
297 206 -1 0
296 206 -1 0
295 206 -1 0
294 206 -1 0
293 206 -1 0
292 206 -1 0
291 206 -1 0
290 206 -1 0
289 206 -1 0
288 206 -1 0
287 206 -1 0
286 206 -1 0
298 205 -1 0
297 205 -1 0
296 205 -1 0
295 205 -1 0
294 205 -1 0
293 205 -1 0
292 205 -1 0
291 205 -1 0
290 205 -1 0
289 205 -1 0
288 205 -1 0
287 205 -1 0
286 205 -1 0
298 204 -1 0
297 204 -1 0
296 204 -1 0
295 204 -1 0
294 204 -1 0
293 204 -1 0
292 204 -1 0
291 204 -1 0
290 204 -1 0
289 204 -1 0
288 204 -1 0
287 204 -1 0
298 203 -1 0
297 203 -1 0
296 203 -1 0
295 203 -1 0
294 203 -1 0
293 203 -1 0
292 203 -1 0
291 203 -1 0
290 203 -1 0
289 203 -1 0
288 203 -1 0
299 202 -1 0
298 202 -1 0
297 202 -1 0
296 202 -1 0
295 202 -1 0
294 202 -1 0
293 202 -1 0
292 202 -1 0
291 202 -1 0
290 202 -1 0
289 202 -1 0
298 201 -1 0
297 201 -1 0
296 201 -1 0
295 201 -1 0
294 201 -1 0
293 201 -1 0
292 201 -1 0
291 201 -1 0
290 201 -1 0
289 201 -1 0
301 200 -1 0
300 200 -1 0
299 200 -1 0
298 200 -1 0
297 200 -1 0
296 200 -1 0
295 200 -1 0
294 200 -1 0
293 200 -1 0
292 200 -1 0
291 200 -1 0
290 200 -1 0
289 200 -1 0
302 199 -1 0
301 199 -1 0
300 199 -1 0
299 199 -1 0
298 199 -1 0
297 199 -1 0
296 199 -1 0
295 199 -1 0
294 199 -1 0
293 199 -1 0
292 199 -1 0
291 199 -1 0
290 199 -1 0
302 198 -1 0
301 198 -1 0
300 198 -1 0
299 198 -1 0
298 198 -1 0
297 198 -1 0
296 198 -1 0
295 198 -1 0
294 198 -1 0
293 198 -1 0
292 198 -1 0
291 198 -1 0
302 197 -1 0
301 197 -1 0
300 197 -1 0
299 197 -1 0
298 197 -1 0
297 197 -1 0
296 197 -1 0
295 197 -1 0
294 197 -1 0
303 196 -1 0
302 196 -1 0
301 196 -1 0
300 196 -1 0
299 196 -1 0
298 196 -1 0
297 196 -1 0
296 196 -1 0
295 196 -1 0
294 196 -1 0
293 196 -1 0
302 195 -1 0
301 195 -1 0
300 195 -1 0
299 195 -1 0
298 195 -1 0
297 195 -1 0
296 195 -1 0
295 195 -1 0
294 195 -1 0
303 194 -1 0
302 194 -1 0
301 194 -1 0
300 194 -1 0
299 194 -1 0
298 194 -1 0
297 194 -1 0
296 194 -1 0
295 194 -1 0
294 194 -1 0
293 194 -1 0
303 193 -1 0
302 193 -1 0
301 193 -1 0
300 193 -1 0
299 193 -1 0
298 193 -1 0
297 193 -1 0
296 193 -1 0
295 193 -1 0
294 193 -1 0
293 193 -1 0
303 192 -1 0
302 192 -1 0
301 192 -1 0
300 192 -1 0
299 192 -1 0
298 192 -1 0
297 192 -1 0
296 192 -1 0
295 192 -1 0
294 192 -1 0
304 191 -1 0
303 191 -1 0
302 191 -1 0
301 191 -1 0
300 191 -1 0
299 191 -1 0
298 191 -1 0
297 191 -1 0
296 191 -1 0
295 191 -1 0
294 191 -1 0
304 190 -1 0
303 190 -1 0
302 190 -1 0
301 190 -1 0
300 190 -1 0
299 190 -1 0
298 190 -1 0
297 190 -1 0
296 190 -1 0
295 190 -1 0
294 190 -1 0
304 189 -1 0
303 189 -1 0
302 189 -1 0
301 189 -1 0
300 189 -1 0
299 189 -1 0
298 189 -1 0
297 189 -1 0
296 189 -1 0
295 189 -1 0
305 188 -1 0
304 188 -1 0
303 188 -1 0
302 188 -1 0
301 188 -1 0
300 188 -1 0
299 188 -1 0
298 188 -1 0
297 188 -1 0
296 188 -1 0
295 188 -1 0
304 187 -1 0
303 187 -1 0
302 187 -1 0
301 187 -1 0
300 187 -1 0
