1256 408 341
176 267 -1 0
175 267 -1 0
179 266 -1 0
178 266 -1 0
177 266 -1 0
176 266 -1 0
175 266 -1 0
174 266 -1 0
173 266 -1 0
172 266 -1 0
180 265 -1 0
179 265 -1 0
178 265 -1 0
177 265 -1 0
176 265 -1 0
175 265 -1 0
174 265 -1 0
173 265 -1 0
172 265 -1 0
171 265 -1 0
180 264 -1 0
179 264 -1 0
178 264 -1 0
177 264 -1 0
176 264 -1 0
175 264 -1 0
174 264 -1 0
173 264 -1 0
172 264 -1 0
171 264 -1 0
170 264 -1 0
169 264 -1 0
167 264 -1 0
181 263 -1 0
180 263 -1 0
179 263 -1 0
178 263 -1 0
177 263 -1 0
176 263 -1 0
175 263 -1 0
174 263 -1 0
173 263 -1 0
172 263 -1 0
171 263 -1 0
170 263 -1 0
169 263 -1 0
168 263 -1 0
167 263 -1 0
166 263 -1 0
165 263 -1 0
164 263 -1 0
181 262 -1 0
180 262 -1 0
179 262 -1 0
178 262 -1 0
177 262 -1 0
176 262 -1 0
175 262 -1 0
174 262 -1 0
173 262 -1 0
172 262 -1 0
171 262 -1 0
170 262 -1 0
169 262 -1 0
168 262 -1 0
167 262 -1 0
166 262 -1 0
165 262 -1 0
164 262 -1 0
163 262 -1 0
162 262 -1 0
160 262 -1 0
181 261 -1 0
180 261 -1 0
179 261 -1 0
178 261 -1 0
177 261 -1 0
176 261 -1 0
175 261 -1 0
174 261 -1 0
173 261 -1 0
172 261 -1 0
171 261 -1 0
170 261 -1 0
169 261 -1 0
168 261 -1 0
167 261 -1 0
166 261 -1 0
165 261 -1 0
164 261 -1 0
163 261 -1 0
162 261 -1 0
161 261 -1 0
160 261 -1 0
159 261 -1 0
158 261 -1 0
157 261 -1 0
182 260 -1 0
181 260 -1 0
180 260 -1 0
179 260 -1 0
178 260 -1 0
177 260 -1 0
176 260 -1 0
175 260 -1 0
174 260 -1 0
173 260 -1 0
172 260 -1 0
171 260 -1 0
170 260 -1 0
169 260 -1 0
168 260 -1 0
167 260 -1 0
166 260 -1 0
165 260 -1 0
164 260 -1 0
163 260 -1 0
162 260 -1 0
161 260 -1 0
160 260 -1 0
159 260 -1 0
158 260 -1 0
157 260 -1 0
156 260 -1 0
181 259 -1 0
180 259 -1 0
179 259 -1 0
178 259 -1 0
177 259 -1 0
176 259 -1 0
175 259 -1 0
174 259 -1 0
173 259 -1 0
172 259 -1 0
171 259 -1 0
170 259 -1 0
169 259 -1 0
168 259 -1 0
167 259 -1 0
166 259 -1 0
165 259 -1 0
164 259 -1 0
163 259 -1 0
162 259 -1 0
161 259 -1 0
160 259 -1 0
159 259 -1 0
158 259 -1 0
157 259 -1 0
156 259 -1 0
151 259 -1 0
181 258 -1 0
180 258 -1 0
179 258 -1 0
178 258 -1 0
177 258 -1 0
176 258 -1 0
175 258 -1 0
174 258 -1 0
173 258 -1 0
172 258 -1 0
171 258 -1 0
170 258 -1 0
169 258 -1 0
168 258 -1 0
167 258 -1 0
166 258 -1 0
165 258 -1 0
164 258 -1 0
163 258 -1 0
162 258 -1 0
161 258 -1 0
160 258 -1 0
159 258 -1 0
158 258 -1 0
157 258 -1 0
156 258 -1 0
154 258 -1 0
153 258 -1 0
152 258 -1 0
151 258 -1 0
150 258 -1 0
149 258 -1 0
148 258 -1 0
181 257 -1 0
180 257 -1 0
179 257 -1 0
178 257 -1 0
177 257 -1 0
176 257 -1 0
175 257 -1 0
174 257 -1 0
173 257 -1 0
172 257 -1 0
171 257 -1 0
170 257 -1 0
169 257 -1 0
168 257 -1 0
167 257 -1 0
166 257 -1 0
165 257 -1 0
164 257 -1 0
163 257 -1 0
162 257 -1 0
161 257 -1 0
160 257 -1 0
159 257 -1 0
158 257 -1 0
157 257 -1 0
156 257 -1 0
155 257 -1 0
154 257 -1 0
153 257 -1 0
152 257 -1 0
151 257 -1 0
150 257 -1 0
149 257 -1 0
148 257 -1 0
147 257 -1 0
146 257 -1 0
145 257 -1 0
180 256 -1 0
179 256 -1 0
178 256 -1 0
177 256 -1 0
176 256 -1 0
175 256 -1 0
174 256 -1 0
173 256 -1 0
172 256 -1 0
171 256 -1 0
170 256 -1 0
169 256 -1 0
168 256 -1 0
167 256 -1 0
166 256 -1 0
165 256 -1 0
164 256 -1 0
163 256 -1 0
162 256 -1 0
161 256 -1 0
160 256 -1 0
159 256 -1 0
158 256 -1 0
157 256 -1 0
156 256 -1 0
155 256 -1 0
154 256 -1 0
153 256 -1 0
152 256 -1 0
151 256 -1 0
150 256 -1 0
149 256 -1 0
148 256 -1 0
147 256 -1 0
146 256 -1 0
145 256 -1 0
144 256 -1 0
143 256 -1 0
142 256 -1 0
177 255 -1 0
174 255 -1 0
173 255 -1 0
172 255 -1 0
171 255 -1 0
170 255 -1 0
169 255 -1 0
168 255 -1 0
167 255 -1 0
166 255 -1 0
165 255 -1 0
164 255 -1 0
163 255 -1 0
162 255 -1 0
161 255 -1 0
160 255 -1 0
159 255 -1 0
158 255 -1 0
157 255 -1 0
156 255 -1 0
155 255 -1 0
154 255 -1 0
153 255 -1 0
152 255 -1 0
151 255 -1 0
150 255 -1 0
149 255 -1 0
148 255 -1 0
147 255 -1 0
146 255 -1 0
145 255 -1 0
144 255 -1 0
143 255 -1 0
142 255 -1 0
141 255 -1 0
171 254 -1 0
170 254 -1 0
168 254 -1 0
167 254 -1 0
166 254 -1 0
165 254 -1 0
164 254 -1 0
163 254 -1 0
162 254 -1 0
161 254 -1 0
160 254 -1 0
159 254 -1 0
158 254 -1 0
157 254 -1 0
156 254 -1 0
155 254 -1 0
154 254 -1 0
153 254 -1 0
152 254 -1 0
151 254 -1 0
150 254 -1 0
149 254 -1 0
148 254 -1 0
147 254 -1 0
146 254 -1 0
145 254 -1 0
144 254 -1 0
143 254 -1 0
142 254 -1 0
141 254 -1 0
140 254 -1 0
139 254 -1 0
138 254 -1 0
165 253 -1 0
163 253 -1 0
162 253 -1 0
161 253 -1 0
160 253 -1 0
159 253 -1 0
158 253 -1 0
157 253 -1 0
155 253 -1 0
154 253 -1 0
153 253 -1 0
152 253 -1 0
151 253 -1 0
150 253 -1 0
149 253 -1 0
148 253 -1 0
147 253 -1 0
146 253 -1 0
145 253 -1 0
144 253 -1 0
143 253 -1 0
142 253 -1 0
141 253 -1 0
140 253 -1 0
139 253 -1 0
138 253 -1 0
137 253 -1 0
136 253 -1 0
135 253 -1 0
132 253 -1 0
160 252 -1 0
155 252 -1 0
154 252 -1 0
153 252 -1 0
152 252 -1 0
151 252 -1 0
150 252 -1 0
149 252 -1 0
148 252 -1 0
147 252 -1 0
146 252 -1 0
145 252 -1 0
144 252 -1 0
143 252 -1 0
142 252 -1 0
141 252 -1 0
140 252 -1 0
139 252 -1 0
138 252 -1 0
137 252 -1 0
136 252 -1 0
135 252 -1 0
134 252 -1 0
133 252 -1 0
132 252 -1 0
131 252 -1 0
130 252 -1 0
129 252 -1 0
155 251 -1 0
154 251 -1 0
153 251 -1 0
152 251 -1 0
151 251 -1 0
150 251 -1 0
149 251 -1 0
148 251 -1 0
147 251 -1 0
146 251 -1 0
145 251 -1 0
144 251 -1 0
143 251 -1 0
142 251 -1 0
141 251 -1 0
140 251 -1 0
139 251 -1 0
138 251 -1 0
137 251 -1 0
136 251 -1 0
135 251 -1 0
134 251 -1 0
133 251 -1 0
132 251 -1 0
131 251 -1 0
130 251 -1 0
