959 408 341
204 198 -1 1
202 198 -1 1
207 197 -1 1
206 197 -1 1
205 197 -1 1
204 197 -1 1
203 197 -1 1
202 197 -1 1
201 197 -1 1
200 197 -1 1
199 197 -1 1
208 196 -1 1
207 196 -1 1
206 196 -1 1
205 196 -1 1
204 196 -1 1
203 196 -1 1
202 196 -1 1
201 196 -1 1
200 196 -1 1
199 196 -1 1
198 196 -1 1
208 195 -1 1
207 195 -1 1
206 195 -1 1
205 195 -1 1
204 195 -1 1
203 195 -1 1
202 195 -1 1
201 195 -1 1
200 195 -1 1
199 195 -1 1
198 195 -1 1
197 195 -1 1
208 194 -1 1
207 194 -1 1
206 194 -1 1
205 194 -1 1
204 194 -1 1
203 194 -1 1
202 194 -1 1
201 194 -1 1
200 194 -1 1
199 194 -1 1
198 194 -1 1
197 194 -1 1
196 194 -1 1
209 193 -1 1
208 193 -1 1
207 193 -1 1
206 193 -1 1
205 193 -1 1
204 193 -1 1
203 193 -1 1
202 193 -1 1
201 193 -1 1
200 193 -1 1
199 193 -1 1
198 193 -1 1
197 193 -1 1
196 193 -1 1
208 192 -1 1
207 192 -1 1
206 192 -1 1
205 192 -1 1
204 192 -1 1
203 192 -1 1
202 192 -1 1
201 192 -1 1
200 192 -1 1
199 192 -1 1
198 192 -1 1
197 192 -1 1
196 192 -1 1
195 192 -1 1
194 192 -1 1
193 192 -1 1
208 191 -1 1
207 191 -1 1
206 191 -1 1
205 191 -1 1
204 191 -1 1
203 191 -1 1
202 191 -1 1
201 191 -1 1
200 191 -1 1
199 191 -1 1
198 191 -1 1
197 191 -1 1
196 191 -1 1
195 191 -1 1
194 191 -1 1
193 191 -1 1
192 191 -1 1
208 190 -1 1
207 190 -1 1
206 190 -1 1
205 190 -1 1
204 190 -1 1
203 190 -1 1
202 190 -1 1
201 190 -1 1
200 190 -1 1
199 190 -1 1
198 190 -1 1
197 190 -1 1
196 190 -1 1
195 190 -1 1
194 190 -1 1
193 190 -1 1
192 190 -1 1
191 190 -1 1
190 190 -1 1
207 189 -1 1
206 189 -1 1
205 189 -1 1
204 189 -1 1
203 189 -1 1
202 189 -1 1
201 189 -1 1
200 189 -1 1
199 189 -1 1
198 189 -1 1
197 189 -1 1
196 189 -1 1
195 189 -1 1
194 189 -1 1
193 189 -1 1
192 189 -1 1
191 189 -1 1
190 189 -1 1
189 189 -1 1
188 189 -1 1
187 189 -1 1
205 188 -1 1
204 188 -1 1
203 188 -1 1
202 188 -1 1
201 188 -1 1
200 188 -1 1
199 188 -1 1
198 188 -1 1
197 188 -1 1
196 188 -1 1
195 188 -1 1
194 188 -1 1
193 188 -1 1
192 188 -1 1
191 188 -1 1
190 188 -1 1
189 188 -1 1
188 188 -1 1
187 188 -1 1
186 188 -1 1
203 187 -1 1
202 187 -1 1
201 187 -1 1
200 187 -1 1
199 187 -1 1
198 187 -1 1
197 187 -1 1
196 187 -1 1
195 187 -1 1
194 187 -1 1
193 187 -1 1
192 187 -1 1
191 187 -1 1
190 187 -1 1
189 187 -1 1
188 187 -1 1
187 187 -1 1
186 187 -1 1
200 186 -1 1
199 186 -1 1
198 186 -1 1
