1185 408 341
155 224 -1 0
153 224 -1 0
158 223 -1 0
157 223 -1 0
156 223 -1 0
155 223 -1 0
154 223 -1 0
153 223 -1 0
152 223 -1 0
151 223 -1 0
150 223 -1 0
159 222 -1 0
158 222 -1 0
157 222 -1 0
156 222 -1 0
155 222 -1 0
154 222 -1 0
153 222 -1 0
152 222 -1 0
151 222 -1 0
150 222 -1 0
149 222 -1 0
159 221 -1 0
158 221 -1 0
157 221 -1 0
156 221 -1 0
155 221 -1 0
154 221 -1 0
153 221 -1 0
152 221 -1 0
151 221 -1 0
150 221 -1 0
149 221 -1 0
159 220 -1 0
158 220 -1 0
157 220 -1 0
156 220 -1 0
155 220 -1 0
154 220 -1 0
153 220 -1 0
152 220 -1 0
151 220 -1 0
150 220 -1 0
149 220 -1 0
160 219 -1 0
159 219 -1 0
158 219 -1 0
157 219 -1 0
156 219 -1 0
155 219 -1 0
154 219 -1 0
153 219 -1 0
152 219 -1 0
151 219 -1 0
150 219 -1 0
149 219 -1 0
148 219 -1 0
159 218 -1 0
158 218 -1 0
157 218 -1 0
156 218 -1 0
155 218 -1 0
154 218 -1 0
153 218 -1 0
152 218 -1 0
151 218 -1 0
150 218 -1 0
149 218 -1 0
148 218 -1 0
159 217 -1 0
158 217 -1 0
157 217 -1 0
156 217 -1 0
155 217 -1 0
154 217 -1 0
153 217 -1 0
152 217 -1 0
151 217 -1 0
150 217 -1 0
149 217 -1 0
148 217 -1 0
159 216 -1 0
158 216 -1 0
157 216 -1 0
156 216 -1 0
155 216 -1 0
154 216 -1 0
153 216 -1 0
152 216 -1 0
151 216 -1 0
150 216 -1 0
149 216 -1 0
148 216 -1 0
158 215 -1 0
157 215 -1 0
156 215 -1 0
155 215 -1 0
154 215 -1 0
153 215 -1 0
152 215 -1 0
151 215 -1 0
150 215 -1 0
149 215 -1 0
148 215 -1 0
157 214 -1 0
156 214 -1 0
155 214 -1 0
154 214 -1 0
153 214 -1 0
152 214 -1 0
151 214 -1 0
150 214 -1 0
149 214 -1 0
148 214 -1 0
147 214 -1 0
157 213 -1 0
156 213 -1 0
155 213 -1 0
154 213 -1 0
153 213 -1 0
152 213 -1 0
151 213 -1 0
150 213 -1 0
149 213 -1 0
148 213 -1 0
147 213 -1 0
157 212 -1 0
156 212 -1 0
155 212 -1 0
154 212 -1 0
153 212 -1 0
152 212 -1 0
151 212 -1 0
150 212 -1 0
149 212 -1 0
148 212 -1 0
147 212 -1 0
156 211 -1 0
155 211 -1 0
154 211 -1 0
153 211 -1 0
152 211 -1 0
151 211 -1 0
150 211 -1 0
149 211 -1 0
148 211 -1 0
147 211 -1 0
157 210 -1 0
156 210 -1 0
155 210 -1 0
154 210 -1 0
153 210 -1 0
152 210 -1 0
151 210 -1 0
150 210 -1 0
149 210 -1 0
148 210 -1 0
147 210 -1 0
157 209 -1 0
156 209 -1 0
155 209 -1 0
154 209 -1 0
153 209 -1 0
152 209 -1 0
151 209 -1 0
150 209 -1 0
149 209 -1 0
148 209 -1 0
147 209 -1 0
146 209 -1 0
156 208 -1 0
155 208 -1 0
154 208 -1 0
153 208 -1 0
152 208 -1 0
151 208 -1 0
150 208 -1 0
149 208 -1 0
148 208 -1 0
147 208 -1 0
156 207 -1 0
155 207 -1 0
154 207 -1 0
153 207 -1 0
152 207 -1 0
151 207 -1 0
150 207 -1 0
149 207 -1 0
148 207 -1 0
147 207 -1 0
146 207 -1 0
156 206 -1 0
155 206 -1 0
154 206 -1 0
153 206 -1 0
152 206 -1 0
151 206 -1 0
150 206 -1 0
149 206 -1 0
148 206 -1 0
147 206 -1 0
155 205 -1 0
154 205 -1 0
153 205 -1 0
152 205 -1 0
151 205 -1 0
150 205 -1 0
149 205 -1 0
148 205 -1 0
147 205 -1 0
156 204 -1 0
155 204 -1 0
154 204 -1 0
153 204 -1 0
152 204 -1 0
151 204 -1 0
150 204 -1 0
149 204 -1 0
148 204 -1 0
147 204 -1 0
146 204 -1 0
155 203 -1 0
154 203 -1 0
153 203 -1 0
152 203 -1 0
151 203 -1 0
150 203 -1 0
149 203 -1 0
148 203 -1 0
147 203 -1 0
156 202 -1 0
155 202 -1 0
154 202 -1 0
153 202 -1 0
152 202 -1 0
151 202 -1 0
150 202 -1 0
149 202 -1 0
148 202 -1 0
147 202 -1 0
146 202 -1 0
156 201 -1 0
155 201 -1 0
154 201 -1 0
153 201 -1 0
152 201 -1 0
151 201 -1 0
150 201 -1 0
149 201 -1 0
148 201 -1 0
147 201 -1 0
146 201 -1 0
155 200 -1 0
154 200 -1 0
153 200 -1 0
152 200 -1 0
151 200 -1 0
150 200 -1 0
149 200 -1 0
148 200 -1 0
147 200 -1 0
156 199 -1 0
155 199 -1 0
154 199 -1 0
153 199 -1 0
152 199 -1 0
151 199 -1 0
150 199 -1 0
149 199 -1 0
148 199 -1 0
147 199 -1 0
146 199 -1 0
156 198 -1 0
155 198 -1 0
154 198 -1 0
153 198 -1 0
152 198 -1 0
151 198 -1 0
150 198 -1 0
149 198 -1 0
148 198 -1 0
147 198 -1 0
146 198 -1 0
156 197 -1 0
155 197 -1 0
154 197 -1 0
153 197 -1 0
152 197 -1 0
151 197 -1 0
150 197 -1 0
149 197 -1 0
148 197 -1 0
147 197 -1 0
146 197 -1 0
