1319 408 341
288 193 -1 1
291 192 -1 1
290 192 -1 1
289 192 -1 1
288 192 -1 1
287 192 -1 1
286 192 -1 1
285 192 -1 1
292 191 -1 1
291 191 -1 1
290 191 -1 1
289 191 -1 1
288 191 -1 1
287 191 -1 1
286 191 -1 1
285 191 -1 1
284 191 -1 1
293 190 -1 1
292 190 -1 1
291 190 -1 1
290 190 -1 1
289 190 -1 1
288 190 -1 1
287 190 -1 1
286 190 -1 1
285 190 -1 1
284 190 -1 1
293 189 -1 1
292 189 -1 1
291 189 -1 1
290 189 -1 1
289 189 -1 1
288 189 -1 1
287 189 -1 1
286 189 -1 1
285 189 -1 1
284 189 -1 1
293 188 -1 1
292 188 -1 1
291 188 -1 1
290 188 -1 1
289 188 -1 1
288 188 -1 1
287 188 -1 1
286 188 -1 1
285 188 -1 1
284 188 -1 1
283 188 -1 1
294 187 -1 1
293 187 -1 1
292 187 -1 1
291 187 -1 1
290 187 -1 1
289 187 -1 1
288 187 -1 1
287 187 -1 1
286 187 -1 1
285 187 -1 1
284 187 -1 1
283 187 -1 1
294 186 -1 1
293 186 -1 1
292 186 -1 1
291 186 -1 1
290 186 -1 1
289 186 -1 1
288 186 -1 1
287 186 -1 1
286 186 -1 1
285 186 -1 1
284 186 -1 1
294 185 -1 1
293 185 -1 1
292 185 -1 1
291 185 -1 1
290 185 -1 1
289 185 -1 1
288 185 -1 1
287 185 -1 1
286 185 -1 1
285 185 -1 1
284 185 -1 1
294 184 -1 1
293 184 -1 1
292 184 -1 1
291 184 -1 1
290 184 -1 1
289 184 -1 1
288 184 -1 1
287 184 -1 1
286 184 -1 1
285 184 -1 1
284 184 -1 1
295 183 -1 1
294 183 -1 1
293 183 -1 1
292 183 -1 1
291 183 -1 1
290 183 -1 1
289 183 -1 1
288 183 -1 1
287 183 -1 1
286 183 -1 1
285 183 -1 1
284 183 -1 1
295 182 -1 1
294 182 -1 1
293 182 -1 1
292 182 -1 1
291 182 -1 1
290 182 -1 1
289 182 -1 1
288 182 -1 1
287 182 -1 1
286 182 -1 1
285 182 -1 1
284 182 -1 1
296 181 -1 1
295 181 -1 1
294 181 -1 1
293 181 -1 1
292 181 -1 1
291 181 -1 1
290 181 -1 1
289 181 -1 1
