1007 408 341
368 197 -1 1
371 196 -1 1
370 196 -1 1
369 196 -1 1
368 196 -1 1
367 196 -1 1
366 196 -1 1
365 196 -1 1
372 195 -1 1
371 195 -1 1
370 195 -1 1
369 195 -1 1
368 195 -1 1
367 195 -1 1
366 195 -1 1
365 195 -1 1
364 195 -1 1
373 194 -1 1
372 194 -1 1
371 194 -1 1
370 194 -1 1
369 194 -1 1
368 194 -1 1
367 194 -1 1
366 194 -1 1
365 194 -1 1
364 194 -1 1
373 193 -1 1
372 193 -1 1
371 193 -1 1
370 193 -1 1
369 193 -1 1
368 193 -1 1
367 193 -1 1
366 193 -1 1
365 193 -1 1
364 193 -1 1
373 192 -1 1
372 192 -1 1
371 192 -1 1
370 192 -1 1
369 192 -1 1
368 192 -1 1
367 192 -1 1
366 192 -1 1
365 192 -1 1
364 192 -1 1
363 192 -1 1
374 191 -1 1
373 191 -1 1
372 191 -1 1
371 191 -1 1
370 191 -1 1
369 191 -1 1
368 191 -1 1
367 191 -1 1
366 191 -1 1
365 191 -1 1
364 191 -1 1
363 191 -1 1
375 190 -1 1
374 190 -1 1
373 190 -1 1
372 190 -1 1
371 190 -1 1
370 190 -1 1
369 190 -1 1
368 190 -1 1
367 190 -1 1
366 190 -1 1
365 190 -1 1
364 190 -1 1
376 189 -1 1
375 189 -1 1
374 189 -1 1
373 189 -1 1
372 189 -1 1
371 189 -1 1
370 189 -1 1
369 189 -1 1
368 189 -1 1
367 189 -1 1
366 189 -1 1
365 189 -1 1
364 189 -1 1
376 188 -1 1
375 188 -1 1
374 188 -1 1
373 188 -1 1
372 188 -1 1
371 188 -1 1
370 188 -1 1
369 188 -1 1
368 188 -1 1
367 188 -1 1
366 188 -1 1
365 188 -1 1
364 188 -1 1
376 187 -1 1
375 187 -1 1
374 187 -1 1
373 187 -1 1
372 187 -1 1
371 187 -1 1
370 187 -1 1
369 187 -1 1
368 187 -1 1
367 187 -1 1
366 187 -1 1
365 187 -1 1
377 186 -1 1
376 186 -1 1
375 186 -1 1
374 186 -1 1
373 186 -1 1
372 186 -1 1
371 186 -1 1
370 186 -1 1
369 186 -1 1
368 186 -1 1
367 186 -1 1
366 186 -1 1
365 186 -1 1
377 185 -1 1
376 185 -1 1
375 185 -1 1
374 185 -1 1
373 185 -1 1
372 185 -1 1
371 185 -1 1
370 185 -1 1
369 185 -1 1
368 185 -1 1
367 185 -1 1
366 185 -1 1
377 184 -1 1
376 184 -1 1
375 184 -1 1
374 184 -1 1
373 184 -1 1
372 184 -1 1
371 184 -1 1
370 184 -1 1
369 184 -1 1
368 184 -1 1
367 184 -1 1
366 184 -1 1
378 183 -1 1
377 183 -1 1
376 183 -1 1
375 183 -1 1
374 183 -1 1
373 183 -1 1
372 183 -1 1
371 183 -1 1
370 183 -1 1
369 183 -1 1
368 183 -1 1
367 183 -1 1
366 183 -1 1
378 182 -1 1
377 182 -1 1
376 182 -1 1
375 182 -1 1
374 182 -1 1
373 182 -1 1
372 182 -1 1
371 182 -1 1
370 182 -1 1
369 182 -1 1
368 182 -1 1
367 182 -1 1
378 181 -1 1
377 181 -1 1
376 181 -1 1
375 181 -1 1
374 181 -1 1
373 181 -1 1
372 181 -1 1
371 181 -1 1
370 181 -1 1
369 181 -1 1
368 181 -1 1
378 180 -1 1
377 180 -1 1
376 180 -1 1
375 180 -1 1
374 180 -1 1
373 180 -1 1
372 180 -1 1
371 180 -1 1
370 180 -1 1
369 180 -1 1
368 180 -1 1
379 179 -1 1
378 179 -1 1
377 179 -1 1
376 179 -1 1
375 179 -1 1
374 179 -1 1
373 179 -1 1
372 179 -1 1
371 179 -1 1
370 179 -1 1
369 179 -1 1
379 178 -1 1
378 178 -1 1
377 178 -1 1
376 178 -1 1
375 178 -1 1
374 178 -1 1
373 178 -1 1
372 178 -1 1
371 178 -1 1
370 178 -1 1
369 178 -1 1
379 177 -1 1
378 177 -1 1
377 177 -1 1
376 177 -1 1
375 177 -1 1
374 177 -1 1
373 177 -1 1
372 177 -1 1
371 177 -1 1
370 177 -1 1
369 177 -1 1
380 176 -1 1
379 176 -1 1
378 176 -1 1
377 176 -1 1
376 176 -1 1
375 176 -1 1
374 176 -1 1
373 176 -1 1
372 176 -1 1
371 176 -1 1
370 176 -1 1
381 175 -1 1
380 175 -1 1
379 175 -1 1
378 175 -1 1
377 175 -1 1
376 175 -1 1
375 175 -1 1
374 175 -1 1
373 175 -1 1
372 175 -1 1
371 175 -1 1
370 175 -1 1
381 174 -1 1
380 174 -1 1
379 174 -1 1
378 174 -1 1
377 174 -1 1
376 174 -1 1
375 174 -1 1
374 174 -1 1
373 174 -1 1
372 174 -1 1
371 174 -1 1
381 173 -1 1
380 173 -1 1
379 173 -1 1
378 173 -1 1
377 173 -1 1
376 173 -1 1
375 173 -1 1
374 173 -1 1
373 173 -1 1
372 173 -1 1
371 173 -1 1
382 172 -1 1
381 172 -1 1
380 172 -1 1
379 172 -1 1
378 172 -1 1
377 172 -1 1
376 172 -1 1
375 172 -1 1
374 172 -1 1
373 172 -1 1
372 172 -1 1
382 171 -1 1
381 171 -1 1
380 171 -1 1
379 171 -1 1
378 171 -1 1
377 171 -1 1
376 171 -1 1
375 171 -1 1
374 171 -1 1
373 171 -1 1
372 171 -1 1
382 170 -1 1
381 170 -1 1
380 170 -1 1
379 170 -1 1
378 170 -1 1
377 170 -1 1
376 170 -1 1
375 170 -1 1
374 170 -1 1
373 170 -1 1
372 170 -1 1
381 169 -1 1
380 169 -1 1
379 169 -1 1
378 169 -1 1
377 169 -1 1
376 169 -1 1
375 169 -1 1
374 169 -1 1
373 169 -1 1
381 168 -1 1
380 168 -1 1
379 168 -1 1
378 168 -1 1
377 168 -1 1
376 168 -1 1
375 168 -1 1
374 168 -1 1
373 168 -1 1
172 168 -1 0
381 167 -1 1
380 167 -1 1
379 167 -1 1
378 167 -1 1
377 167 -1 1
376 167 -1 1
375 167 -1 1
374 167 -1 1
373 167 -1 1
175 167 -1 0
174 167 -1 0
173 167 -1 0
172 167 -1 0
171 167 -1 0
170 167 -1 0
169 167 -1 0
380 166 -1 1
379 166 -1 1
378 166 -1 1
377 166 -1 1
376 166 -1 1
375 166 -1 1
374 166 -1 1
176 166 -1 0
175 166 -1 0
174 166 -1 0
173 166 -1 0
172 166 -1 0
171 166 -1 0
170 166 -1 0
169 166 -1 0
168 166 -1 0
377 165 -1 1
176 165 -1 0
175 165 -1 0
174 165 -1 0
173 165 -1 0
172 165 -1 0
171 165 -1 0
170 165 -1 0
169 165 -1 0
168 165 -1 0
176 164 -1 0
175 164 -1 0
174 164 -1 0
173 164 -1 0
172 164 -1 0
171 164 -1 0
170 164 -1 0
169 164 -1 0
168 164 -1 0
177 163 -1 0
176 163 -1 0
175 163 -1 0
174 163 -1 0
173 163 -1 0
172 163 -1 0
171 163 -1 0
170 163 -1 0
169 163 -1 0
168 163 -1 0
167 163 -1 0
177 162 -1 0
176 162 -1 0
175 162 -1 0
174 162 -1 0
173 162 -1 0
172 162 -1 0
171 162 -1 0
170 162 -1 0
169 162 -1 0
168 162 -1 0
167 162 -1 0
177 161 -1 0
176 161 -1 0
175 161 -1 0
174 161 -1 0
173 161 -1 0
172 161 -1 0
171 161 -1 0
170 161 -1 0
169 161 -1 0
168 161 -1 0
167 161 -1 0
177 160 -1 0
176 160 -1 0
175 160 -1 0
174 160 -1 0
173 160 -1 0
172 160 -1 0
171 160 -1 0
170 160 -1 0
169 160 -1 0
168 160 -1 0
177 159 -1 0
176 159 -1 0
175 159 -1 0
174 159 -1 0
173 159 -1 0
172 159 -1 0
171 159 -1 0
170 159 -1 0
169 159 -1 0
168 159 -1 0
167 159 -1 0
177 158 -1 0
176 158 -1 0
175 158 -1 0
174 158 -1 0
173 158 -1 0
172 158 -1 0
