1475 408 341
107 213 -1 0
106 213 -1 0
105 213 -1 0
103 213 -1 0
102 213 -1 0
98 213 -1 0
96 213 -1 0
111 212 -1 0
110 212 -1 0
109 212 -1 0
108 212 -1 0
107 212 -1 0
106 212 -1 0
105 212 -1 0
104 212 -1 0
103 212 -1 0
102 212 -1 0
101 212 -1 0
100 212 -1 0
99 212 -1 0
98 212 -1 0
97 212 -1 0
96 212 -1 0
95 212 -1 0
94 212 -1 0
93 212 -1 0
114 211 -1 0
113 211 -1 0
112 211 -1 0
111 211 -1 0
110 211 -1 0
109 211 -1 0
108 211 -1 0
107 211 -1 0
106 211 -1 0
105 211 -1 0
104 211 -1 0
103 211 -1 0
102 211 -1 0
101 211 -1 0
100 211 -1 0
99 211 -1 0
98 211 -1 0
97 211 -1 0
96 211 -1 0
95 211 -1 0
94 211 -1 0
93 211 -1 0
92 211 -1 0
116 210 -1 0
115 210 -1 0
114 210 -1 0
113 210 -1 0
112 210 -1 0
111 210 -1 0
110 210 -1 0
109 210 -1 0
108 210 -1 0
107 210 -1 0
106 210 -1 0
105 210 -1 0
104 210 -1 0
103 210 -1 0
102 210 -1 0
101 210 -1 0
100 210 -1 0
99 210 -1 0
98 210 -1 0
97 210 -1 0
96 210 -1 0
95 210 -1 0
94 210 -1 0
93 210 -1 0
92 210 -1 0
121 209 -1 0
117 209 -1 0
116 209 -1 0
115 209 -1 0
114 209 -1 0
113 209 -1 0
112 209 -1 0
111 209 -1 0
110 209 -1 0
109 209 -1 0
108 209 -1 0
107 209 -1 0
106 209 -1 0
105 209 -1 0
104 209 -1 0
103 209 -1 0
102 209 -1 0
101 209 -1 0
100 209 -1 0
99 209 -1 0
98 209 -1 0
97 209 -1 0
96 209 -1 0
95 209 -1 0
94 209 -1 0
93 209 -1 0
92 209 -1 0
88 209 -1 0
87 209 -1 0
131 208 -1 0
124 208 -1 0
123 208 -1 0
122 208 -1 0
121 208 -1 0
120 208 -1 0
119 208 -1 0
118 208 -1 0
117 208 -1 0
116 208 -1 0
115 208 -1 0
114 208 -1 0
113 208 -1 0
112 208 -1 0
111 208 -1 0
110 208 -1 0
109 208 -1 0
108 208 -1 0
107 208 -1 0
106 208 -1 0
105 208 -1 0
104 208 -1 0
103 208 -1 0
102 208 -1 0
101 208 -1 0
100 208 -1 0
99 208 -1 0
98 208 -1 0
97 208 -1 0
96 208 -1 0
95 208 -1 0
94 208 -1 0
93 208 -1 0
92 208 -1 0
91 208 -1 0
90 208 -1 0
89 208 -1 0
88 208 -1 0
87 208 -1 0
86 208 -1 0
85 208 -1 0
84 208 -1 0
83 208 -1 0
81 208 -1 0
80 208 -1 0
78 208 -1 0
77 208 -1 0
76 208 -1 0
72 208 -1 0
71 208 -1 0
70 208 -1 0
68 208 -1 0
66 208 -1 0
65 208 -1 0
64 208 -1 0
62 208 -1 0
134 207 -1 0
133 207 -1 0
132 207 -1 0
131 207 -1 0
130 207 -1 0
129 207 -1 0
128 207 -1 0
125 207 -1 0
124 207 -1 0
123 207 -1 0
122 207 -1 0
121 207 -1 0
120 207 -1 0
119 207 -1 0
118 207 -1 0
117 207 -1 0
116 207 -1 0
115 207 -1 0
114 207 -1 0
113 207 -1 0
112 207 -1 0
111 207 -1 0
110 207 -1 0
109 207 -1 0
108 207 -1 0
107 207 -1 0
106 207 -1 0
105 207 -1 0
104 207 -1 0
103 207 -1 0
102 207 -1 0
101 207 -1 0
100 207 -1 0
99 207 -1 0
98 207 -1 0
97 207 -1 0
96 207 -1 0
95 207 -1 0
94 207 -1 0
93 207 -1 0
92 207 -1 0
91 207 -1 0
90 207 -1 0
89 207 -1 0
88 207 -1 0
87 207 -1 0
86 207 -1 0
85 207 -1 0
84 207 -1 0
83 207 -1 0
82 207 -1 0
81 207 -1 0
80 207 -1 0
79 207 -1 0
78 207 -1 0
77 207 -1 0
76 207 -1 0
75 207 -1 0
74 207 -1 0
73 207 -1 0
72 207 -1 0
71 207 -1 0
70 207 -1 0
69 207 -1 0
68 207 -1 0
67 207 -1 0
66 207 -1 0
65 207 -1 0
64 207 -1 0
63 207 -1 0
62 207 -1 0
61 207 -1 0
60 207 -1 0
59 207 -1 0
143 206 -1 0
141 206 -1 0
135 206 -1 0
134 206 -1 0
133 206 -1 0
132 206 -1 0
131 206 -1 0
130 206 -1 0
129 206 -1 0
128 206 -1 0
127 206 -1 0
125 206 -1 0
124 206 -1 0
123 206 -1 0
122 206 -1 0
121 206 -1 0
120 206 -1 0
119 206 -1 0
118 206 -1 0
117 206 -1 0
116 206 -1 0
115 206 -1 0
114 206 -1 0
113 206 -1 0
112 206 -1 0
111 206 -1 0
110 206 -1 0
109 206 -1 0
108 206 -1 0
107 206 -1 0
106 206 -1 0
105 206 -1 0
104 206 -1 0
103 206 -1 0
102 206 -1 0
101 206 -1 0
100 206 -1 0
99 206 -1 0
98 206 -1 0
97 206 -1 0
96 206 -1 0
95 206 -1 0
94 206 -1 0
93 206 -1 0
92 206 -1 0
91 206 -1 0
90 206 -1 0
89 206 -1 0
88 206 -1 0
87 206 -1 0
86 206 -1 0
85 206 -1 0
84 206 -1 0
83 206 -1 0
82 206 -1 0
81 206 -1 0
80 206 -1 0
79 206 -1 0
78 206 -1 0
77 206 -1 0
76 206 -1 0
75 206 -1 0
74 206 -1 0
73 206 -1 0
72 206 -1 0
71 206 -1 0
70 206 -1 0
69 206 -1 0
68 206 -1 0
67 206 -1 0
66 206 -1 0
65 206 -1 0
64 206 -1 0
63 206 -1 0
62 206 -1 0
61 206 -1 0
60 206 -1 0
59 206 -1 0
58 206 -1 0
158 205 -1 0
156 205 -1 0
153 205 -1 0
152 205 -1 0
151 205 -1 0
146 205 -1 0
