1332 408 341
195 236 -1 1
198 235 -1 1
197 235 -1 1
196 235 -1 1
195 235 -1 1
194 235 -1 1
193 235 -1 1
192 235 -1 1
199 234 -1 1
198 234 -1 1
197 234 -1 1
196 234 -1 1
195 234 -1 1
194 234 -1 1
193 234 -1 1
192 234 -1 1
191 234 -1 1
199 233 -1 1
198 233 -1 1
197 233 -1 1
196 233 -1 1
195 233 -1 1
194 233 -1 1
193 233 -1 1
192 233 -1 1
191 233 -1 1
62 233 -1 0
61 233 -1 0
199 232 -1 1
198 232 -1 1
197 232 -1 1
196 232 -1 1
195 232 -1 1
194 232 -1 1
193 232 -1 1
192 232 -1 1
191 232 -1 1
190 232 -1 1
65 232 -1 0
64 232 -1 0
63 232 -1 0
62 232 -1 0
61 232 -1 0
60 232 -1 0
59 232 -1 0
58 232 -1 0
200 231 -1 1
199 231 -1 1
198 231 -1 1
197 231 -1 1
196 231 -1 1
195 231 -1 1
194 231 -1 1
193 231 -1 1
192 231 -1 1
191 231 -1 1
190 231 -1 1
189 231 -1 1
66 231 -1 0
65 231 -1 0
64 231 -1 0
63 231 -1 0
62 231 -1 0
61 231 -1 0
60 231 -1 0
59 231 -1 0
58 231 -1 0
57 231 -1 0
199 230 -1 1
198 230 -1 1
197 230 -1 1
196 230 -1 1
195 230 -1 1
194 230 -1 1
193 230 -1 1
192 230 -1 1
191 230 -1 1
190 230 -1 1
189 230 -1 1
188 230 -1 1
66 230 -1 0
65 230 -1 0
64 230 -1 0
63 230 -1 0
62 230 -1 0
61 230 -1 0
60 230 -1 0
59 230 -1 0
58 230 -1 0
57 230 -1 0
200 229 -1 1
199 229 -1 1
198 229 -1 1
197 229 -1 1
196 229 -1 1
195 229 -1 1
194 229 -1 1
193 229 -1 1
192 229 -1 1
191 229 -1 1
190 229 -1 1
189 229 -1 1
188 229 -1 1
187 229 -1 1
66 229 -1 0
65 229 -1 0
64 229 -1 0
63 229 -1 0
62 229 -1 0
61 229 -1 0
60 229 -1 0
59 229 -1 0
58 229 -1 0
57 229 -1 0
199 228 -1 1
198 228 -1 1
197 228 -1 1
196 228 -1 1
195 228 -1 1
194 228 -1 1
193 228 -1 1
192 228 -1 1
191 228 -1 1
190 228 -1 1
189 228 -1 1
188 228 -1 1
187 228 -1 1
67 228 -1 0
66 228 -1 0
65 228 -1 0
64 228 -1 0
63 228 -1 0
62 228 -1 0
61 228 -1 0
60 228 -1 0
