969 408 341
251 192 -1 1
254 191 -1 1
253 191 -1 1
252 191 -1 1
251 191 -1 1
250 191 -1 1
249 191 -1 1
248 191 -1 1
255 190 -1 1
254 190 -1 1
253 190 -1 1
252 190 -1 1
251 190 -1 1
250 190 -1 1
249 190 -1 1
248 190 -1 1
247 190 -1 1
255 189 -1 1
254 189 -1 1
253 189 -1 1
252 189 -1 1
251 189 -1 1
250 189 -1 1
249 189 -1 1
248 189 -1 1
247 189 -1 1
246 189 -1 1
255 188 -1 1
254 188 -1 1
253 188 -1 1
252 188 -1 1
251 188 -1 1
250 188 -1 1
249 188 -1 1
248 188 -1 1
247 188 -1 1
246 188 -1 1
256 187 -1 1
255 187 -1 1
254 187 -1 1
253 187 -1 1
252 187 -1 1
251 187 -1 1
250 187 -1 1
249 187 -1 1
248 187 -1 1
247 187 -1 1
246 187 -1 1
256 186 -1 1
255 186 -1 1
254 186 -1 1
253 186 -1 1
252 186 -1 1
251 186 -1 1
250 186 -1 1
249 186 -1 1
248 186 -1 1
247 186 -1 1
246 186 -1 1
245 186 -1 1
255 185 -1 1
254 185 -1 1
253 185 -1 1
252 185 -1 1
251 185 -1 1
250 185 -1 1
249 185 -1 1
248 185 -1 1
247 185 -1 1
246 185 -1 1
245 185 -1 1
255 184 -1 1
254 184 -1 1
253 184 -1 1
252 184 -1 1
251 184 -1 1
250 184 -1 1
249 184 -1 1
248 184 -1 1
247 184 -1 1
246 184 -1 1
255 183 -1 1
254 183 -1 1
253 183 -1 1
252 183 -1 1
251 183 -1 1
250 183 -1 1
249 183 -1 1
248 183 -1 1
247 183 -1 1
246 183 -1 1
245 183 -1 1
255 182 -1 1
254 182 -1 1
253 182 -1 1
252 182 -1 1
251 182 -1 1
250 182 -1 1
249 182 -1 1
248 182 -1 1
247 182 -1 1
246 182 -1 1
245 182 -1 1
255 181 -1 1
254 181 -1 1
253 181 -1 1
252 181 -1 1
251 181 -1 1
250 181 -1 1
249 181 -1 1
248 181 -1 1
247 181 -1 1
246 181 -1 1
245 181 -1 1
254 180 -1 1
253 180 -1 1
252 180 -1 1
251 180 -1 1
250 180 -1 1
249 180 -1 1
248 180 -1 1
247 180 -1 1
246 180 -1 1
245 180 -1 1
244 180 -1 1
254 179 -1 1
253 179 -1 1
252 179 -1 1
251 179 -1 1
250 179 -1 1
249 179 -1 1
248 179 -1 1
247 179 -1 1
246 179 -1 1
245 179 -1 1
244 179 -1 1
243 179 -1 1
254 178 -1 1
253 178 -1 1
252 178 -1 1
251 178 -1 1
250 178 -1 1
249 178 -1 1
248 178 -1 1
247 178 -1 1
246 178 -1 1
245 178 -1 1
244 178 -1 1
243 178 -1 1
242 178 -1 1
253 177 -1 1
252 177 -1 1
251 177 -1 1
250 177 -1 1
249 177 -1 1
248 177 -1 1
247 177 -1 1
246 177 -1 1
