1017 408 341
204 142 -1 0
207 141 -1 0
206 141 -1 0
205 141 -1 0
204 141 -1 0
203 141 -1 0
202 141 -1 0
201 141 -1 0
208 140 -1 0
207 140 -1 0
206 140 -1 0
205 140 -1 0
204 140 -1 0
203 140 -1 0
202 140 -1 0
201 140 -1 0
200 140 -1 0
209 139 -1 0
208 139 -1 0
207 139 -1 0
206 139 -1 0
205 139 -1 0
204 139 -1 0
203 139 -1 0
202 139 -1 0
201 139 -1 0
200 139 -1 0
209 138 -1 0
208 138 -1 0
207 138 -1 0
206 138 -1 0
205 138 -1 0
204 138 -1 0
203 138 -1 0
202 138 -1 0
201 138 -1 0
200 138 -1 0
209 137 -1 0
208 137 -1 0
207 137 -1 0
206 137 -1 0
205 137 -1 0
204 137 -1 0
203 137 -1 0
202 137 -1 0
201 137 -1 0
200 137 -1 0
199 137 -1 0
210 136 -1 0
209 136 -1 0
208 136 -1 0
207 136 -1 0
206 136 -1 0
205 136 -1 0
204 136 -1 0
203 136 -1 0
202 136 -1 0
201 136 -1 0
200 136 -1 0
210 135 -1 0
209 135 -1 0
208 135 -1 0
207 135 -1 0
206 135 -1 0
205 135 -1 0
204 135 -1 0
203 135 -1 0
202 135 -1 0
201 135 -1 0
200 135 -1 0
210 134 -1 0
209 134 -1 0
208 134 -1 0
207 134 -1 0
206 134 -1 0
205 134 -1 0
204 134 -1 0
203 134 -1 0
202 134 -1 0
201 134 -1 0
200 134 -1 0
210 133 -1 0
209 133 -1 0
208 133 -1 0
207 133 -1 0
206 133 -1 0
205 133 -1 0
204 133 -1 0
203 133 -1 0
202 133 -1 0
201 133 -1 0
200 133 -1 0
211 132 -1 0
210 132 -1 0
209 132 -1 0
208 132 -1 0
207 132 -1 0
206 132 -1 0
205 132 -1 0
204 132 -1 0
203 132 -1 0
202 132 -1 0
201 132 -1 0
212 131 -1 0
211 131 -1 0
210 131 -1 0
209 131 -1 0
208 131 -1 0
207 131 -1 0
206 131 -1 0
205 131 -1 0
204 131 -1 0
203 131 -1 0
202 131 -1 0
201 131 -1 0
212 130 -1 0
211 130 -1 0
210 130 -1 0
209 130 -1 0
208 130 -1 0
207 130 -1 0
206 130 -1 0
205 130 -1 0
204 130 -1 0
203 130 -1 0
202 130 -1 0
201 130 -1 0
212 129 -1 0
211 129 -1 0
210 129 -1 0
209 129 -1 0
208 129 -1 0
207 129 -1 0
206 129 -1 0
205 129 -1 0
204 129 -1 0
203 129 -1 0
202 129 -1 0
201 129 -1 0
213 128 -1 0
212 128 -1 0
211 128 -1 0
210 128 -1 0
209 128 -1 0
208 128 -1 0
207 128 -1 0
206 128 -1 0
205 128 -1 0
204 128 -1 0
203 128 -1 0
202 128 -1 0
213 127 -1 0
212 127 -1 0
211 127 -1 0
210 127 -1 0
209 127 -1 0
208 127 -1 0
207 127 -1 0
206 127 -1 0
205 127 -1 0
204 127 -1 0
203 127 -1 0
202 127 -1 0
213 126 -1 0
212 126 -1 0
211 126 -1 0
210 126 -1 0
209 126 -1 0
208 126 -1 0
207 126 -1 0
206 126 -1 0
205 126 -1 0
204 126 -1 0
203 126 -1 0
202 126 -1 0
213 125 -1 0
212 125 -1 0
211 125 -1 0
210 125 -1 0
209 125 -1 0
208 125 -1 0
207 125 -1 0
206 125 -1 0
205 125 -1 0
204 125 -1 0
203 125 -1 0
214 124 -1 0
213 124 -1 0
212 124 -1 0
211 124 -1 0
210 124 -1 0
209 124 -1 0
208 124 -1 0
207 124 -1 0
206 124 -1 0
205 124 -1 0
204 124 -1 0
214 123 -1 0
213 123 -1 0
212 123 -1 0
211 123 -1 0
210 123 -1 0
