1233 408 341
200 206 -1 1
203 205 -1 1
202 205 -1 1
201 205 -1 1
200 205 -1 1
199 205 -1 1
198 205 -1 1
197 205 -1 1
204 204 -1 1
203 204 -1 1
202 204 -1 1
201 204 -1 1
200 204 -1 1
199 204 -1 1
198 204 -1 1
197 204 -1 1
196 204 -1 1
204 203 -1 1
203 203 -1 1
202 203 -1 1
201 203 -1 1
200 203 -1 1
199 203 -1 1
198 203 -1 1
197 203 -1 1
196 203 -1 1
204 202 -1 1
203 202 -1 1
202 202 -1 1
201 202 -1 1
200 202 -1 1
199 202 -1 1
198 202 -1 1
197 202 -1 1
196 202 -1 1
205 201 -1 1
204 201 -1 1
203 201 -1 1
202 201 -1 1
201 201 -1 1
200 201 -1 1
199 201 -1 1
198 201 -1 1
197 201 -1 1
196 201 -1 1
195 201 -1 1
205 200 -1 1
204 200 -1 1
203 200 -1 1
202 200 -1 1
201 200 -1 1
200 200 -1 1
199 200 -1 1
198 200 -1 1
197 200 -1 1
196 200 -1 1
195 200 -1 1
204 199 -1 1
203 199 -1 1
202 199 -1 1
201 199 -1 1
200 199 -1 1
199 199 -1 1
198 199 -1 1
197 199 -1 1
196 199 -1 1
205 198 -1 1
204 198 -1 1
203 198 -1 1
202 198 -1 1
201 198 -1 1
200 198 -1 1
199 198 -1 1
198 198 -1 1
197 198 -1 1
196 198 -1 1
195 198 -1 1
205 197 -1 1
204 197 -1 1
203 197 -1 1
202 197 -1 1
201 197 -1 1
200 197 -1 1
199 197 -1 1
198 197 -1 1
197 197 -1 1
196 197 -1 1
195 197 -1 1
205 196 -1 1
204 196 -1 1
203 196 -1 1
202 196 -1 1
201 196 -1 1
200 196 -1 1
199 196 -1 1
198 196 -1 1
197 196 -1 1
196 196 -1 1
195 196 -1 1
204 195 -1 1
203 195 -1 1
202 195 -1 1
201 195 -1 1
200 195 -1 1
199 195 -1 1
198 195 -1 1
197 195 -1 1
196 195 -1 1
195 195 -1 1
194 195 -1 1
204 194 -1 1
203 194 -1 1
202 194 -1 1
201 194 -1 1
200 194 -1 1
199 194 -1 1
198 194 -1 1
197 194 -1 1
196 194 -1 1
195 194 -1 1
204 193 -1 1
203 193 -1 1
202 193 -1 1
201 193 -1 1
200 193 -1 1
199 193 -1 1
198 193 -1 1
197 193 -1 1
196 193 -1 1
195 193 -1 1
194 193 -1 1
204 192 -1 1
203 192 -1 1
202 192 -1 1
201 192 -1 1
200 192 -1 1
199 192 -1 1
198 192 -1 1
197 192 -1 1
196 192 -1 1
195 192 -1 1
194 192 -1 1
204 191 -1 1
203 191 -1 1
202 191 -1 1
201 191 -1 1
200 191 -1 1
199 191 -1 1
198 191 -1 1
197 191 -1 1
196 191 -1 1
195 191 -1 1
194 191 -1 1
204 190 -1 1
203 190 -1 1
202 190 -1 1
201 190 -1 1
200 190 -1 1
199 190 -1 1
198 190 -1 1
197 190 -1 1
196 190 -1 1
195 190 -1 1
194 190 -1 1
203 189 -1 1
202 189 -1 1
201 189 -1 1
200 189 -1 1
199 189 -1 1
198 189 -1 1
197 189 -1 1
196 189 -1 1
195 189 -1 1
204 188 -1 1
203 188 -1 1
202 188 -1 1
201 188 -1 1
200 188 -1 1
199 188 -1 1
198 188 -1 1
197 188 -1 1
196 188 -1 1
195 188 -1 1
194 188 -1 1
204 187 -1 1
203 187 -1 1
202 187 -1 1
201 187 -1 1
200 187 -1 1
199 187 -1 1
198 187 -1 1
197 187 -1 1
196 187 -1 1
195 187 -1 1
194 187 -1 1
203 186 -1 1
202 186 -1 1
